,width,height,intensity,num_lines_abs,num_shapes_abs,num_lines_unit,num_shapes_unit
4,3,3,16,188,6748,20.88888888888889,749.7777777777778
0,3,3,1,8,24,0.8888888888888888,2.6666666666666665
1,3,3,2,23,93,2.5555555555555554,10.333333333333334
2,3,3,4,38,293,4.222222222222222,32.55555555555556
3,3,3,8,79,1252,8.777777777777779,139.11111111111111
4,3,3,16,203,8445,22.555555555555557,938.3333333333334
0,3,3,1,10,29,1.1111111111111112,3.2222222222222223
1,3,3,2,25,163,2.7777777777777777,18.11111111111111
2,3,3,4,44,515,4.888888888888889,57.22222222222222
3,3,3,8,90,1790,10.0,198.88888888888889
4,3,3,16,169,6145,18.77777777777778,682.7777777777778
0,3,3,1,13,56,1.4444444444444444,6.222222222222222
1,3,3,2,25,167,2.7777777777777777,18.555555555555557
2,3,3,4,49,410,5.444444444444445,45.55555555555556
3,3,3,8,97,1789,10.777777777777779,198.77777777777777
4,3,3,16,203,7780,22.555555555555557,864.4444444444445
0,3,3,1,12,30,1.3333333333333333,3.3333333333333335
1,3,3,2,24,128,2.6666666666666665,14.222222222222221
2,3,3,4,49,587,5.444444444444445,65.22222222222223
3,3,3,8,96,2025,10.666666666666666,225.0
4,3,3,16,212,9224,23.555555555555557,1024.888888888889
0,3,3,1,13,45,1.4444444444444444,5.0
1,3,3,2,25,127,2.7777777777777777,14.11111111111111
2,3,3,4,46,547,5.111111111111111,60.77777777777778
3,3,3,8,86,1668,9.555555555555555,185.33333333333334
4,3,3,16,199,7784,22.11111111111111,864.8888888888889
0,3,3,1,4,7,0.4444444444444444,0.7777777777777778
1,3,3,2,25,161,2.7777777777777777,17.88888888888889
2,3,3,4,51,538,5.666666666666667,59.77777777777778
3,3,3,8,101,2081,11.222222222222221,231.22222222222223
4,3,3,16,202,8534,22.444444444444443,948.2222222222222
0,3,3,1,15,69,1.6666666666666667,7.666666666666667
1,3,3,2,27,209,3.0,23.22222222222222
2,3,3,4,47,557,5.222222222222222,61.888888888888886
3,3,3,8,93,1837,10.333333333333334,204.11111111111111
4,3,3,16,185,6453,20.555555555555557,717.0
0,3,3,1,8,19,0.8888888888888888,2.111111111111111
1,3,3,2,19,61,2.111111111111111,6.777777777777778
2,3,3,4,54,652,6.0,72.44444444444444
3,3,3,8,83,1489,9.222222222222221,165.44444444444446
4,3,3,16,184,6821,20.444444444444443,757.8888888888889
0,3,3,1,17,83,1.8888888888888888,9.222222222222221
1,3,3,2,26,165,2.888888888888889,18.333333333333332
2,3,3,4,48,428,5.333333333333333,47.55555555555556
3,3,3,8,83,1447,9.222222222222221,160.77777777777777
4,3,3,16,193,7515,21.444444444444443,835.0
0,3,3,1,11,40,1.2222222222222223,4.444444444444445
1,3,3,2,27,153,3.0,17.0
2,3,3,4,51,503,5.666666666666667,55.888888888888886
3,3,3,8,105,2235,11.666666666666666,248.33333333333334
4,3,3,16,197,7993,21.88888888888889,888.1111111111111
0,3,3,1,10,23,1.1111111111111112,2.5555555555555554
1,3,3,2,28,146,3.111111111111111,16.22222222222222
2,3,3,4,47,399,5.222222222222222,44.333333333333336
3,3,3,8,103,2025,11.444444444444445,225.0
4,3,3,16,161,5068,17.88888888888889,563.1111111111111
0,3,3,1,12,38,1.3333333333333333,4.222222222222222
1,3,3,2,25,150,2.7777777777777777,16.666666666666668
2,3,3,4,56,599,6.222222222222222,66.55555555555556
3,3,3,8,92,1732,10.222222222222221,192.44444444444446
4,3,3,16,205,8808,22.77777777777778,978.6666666666666
0,3,3,1,10,34,1.1111111111111112,3.7777777777777777
1,3,3,2,23,133,2.5555555555555554,14.777777777777779
2,3,3,4,40,366,4.444444444444445,40.666666666666664
3,3,3,8,80,1286,8.88888888888889,142.88888888888889
4,3,3,16,173,5399,19.22222222222222,599.8888888888889
0,3,3,1,16,70,1.7777777777777777,7.777777777777778
1,3,3,2,24,109,2.6666666666666665,12.11111111111111
2,3,3,4,50,550,5.555555555555555,61.111111111111114
3,3,3,8,89,1697,9.88888888888889,188.55555555555554
4,3,3,16,183,7166,20.333333333333332,796.2222222222222
0,3,3,1,8,19,0.8888888888888888,2.111111111111111
1,3,3,2,20,87,2.2222222222222223,9.666666666666666
2,3,3,4,38,285,4.222222222222222,31.666666666666668
3,3,3,8,109,2342,12.11111111111111,260.22222222222223
4,3,3,16,186,6933,20.666666666666668,770.3333333333334
0,3,3,1,12,44,1.3333333333333333,4.888888888888889
1,3,3,2,28,181,3.111111111111111,20.11111111111111
2,3,3,4,35,226,3.888888888888889,25.11111111111111
3,3,3,8,88,1477,9.777777777777779,164.11111111111111
4,3,3,16,209,9508,23.22222222222222,1056.4444444444443
0,3,3,1,14,55,1.5555555555555556,6.111111111111111
1,3,3,2,32,225,3.5555555555555554,25.0
2,3,3,4,55,592,6.111111111111111,65.77777777777777
3,3,3,8,92,1254,10.222222222222221,139.33333333333334
4,3,3,16,180,6076,20.0,675.1111111111111
0,3,3,1,12,36,1.3333333333333333,4.0
1,3,3,2,29,137,3.2222222222222223,15.222222222222221
2,3,3,4,45,358,5.0,39.77777777777778
3,3,3,8,110,2532,12.222222222222221,281.3333333333333
4,3,3,16,192,6662,21.333333333333332,740.2222222222222
0,3,3,1,12,38,1.3333333333333333,4.222222222222222
1,3,3,2,18,62,2.0,6.888888888888889
2,3,3,4,50,622,5.555555555555555,69.11111111111111
3,3,3,8,97,1852,10.777777777777779,205.77777777777777
4,3,3,16,181,6627,20.11111111111111,736.3333333333334
0,3,3,1,16,69,1.7777777777777777,7.666666666666667
1,3,3,2,18,84,2.0,9.333333333333334
2,3,3,4,50,540,5.555555555555555,60.0
3,3,3,8,101,2309,11.222222222222221,256.55555555555554
4,3,3,16,180,7026,20.0,780.6666666666666
0,3,3,1,11,35,1.2222222222222223,3.888888888888889
1,3,3,2,32,207,3.5555555555555554,23.0
2,3,3,4,50,469,5.555555555555555,52.111111111111114
3,3,3,8,86,1505,9.555555555555555,167.22222222222223
4,3,3,16,171,4745,19.0,527.2222222222222
0,3,3,1,13,60,1.4444444444444444,6.666666666666667
1,3,3,2,30,129,3.3333333333333335,14.333333333333334
2,3,3,4,54,818,6.0,90.88888888888889
3,3,3,8,102,2053,11.333333333333334,228.11111111111111
4,3,3,16,180,6831,20.0,759.0
0,3,3,1,11,39,1.2222222222222223,4.333333333333333
1,3,3,2,20,58,2.2222222222222223,6.444444444444445
2,3,3,4,50,611,5.555555555555555,67.88888888888889
3,3,3,8,98,2158,10.88888888888889,239.77777777777777
4,3,3,16,206,9395,22.88888888888889,1043.888888888889
0,3,3,1,15,66,1.6666666666666667,7.333333333333333
1,3,3,2,27,140,3.0,15.555555555555555
2,3,3,4,51,535,5.666666666666667,59.44444444444444
3,3,3,8,103,2211,11.444444444444445,245.66666666666666
4,3,3,16,205,9239,22.77777777777778,1026.5555555555557
0,3,3,1,8,25,0.8888888888888888,2.7777777777777777
1,3,3,2,25,100,2.7777777777777777,11.11111111111111
2,3,3,4,51,534,5.666666666666667,59.333333333333336
3,3,3,8,95,1948,10.555555555555555,216.44444444444446
4,3,3,16,205,8571,22.77777777777778,952.3333333333334
0,3,3,1,16,59,1.7777777777777777,6.555555555555555
1,3,3,2,17,73,1.8888888888888888,8.11111111111111
2,3,3,4,45,406,5.0,45.111111111111114
3,3,3,8,110,2705,12.222222222222221,300.55555555555554
4,3,3,16,206,8296,22.88888888888889,921.7777777777778
0,3,3,1,12,47,1.3333333333333333,5.222222222222222
1,3,3,2,16,56,1.7777777777777777,6.222222222222222
2,3,3,4,52,525,5.777777777777778,58.333333333333336
3,3,3,8,100,1752,11.11111111111111,194.66666666666666
4,3,3,16,192,8372,21.333333333333332,930.2222222222222
0,3,3,1,17,61,1.8888888888888888,6.777777777777778
1,3,3,2,23,101,2.5555555555555554,11.222222222222221
2,3,3,4,45,329,5.0,36.55555555555556
3,3,3,8,102,2023,11.333333333333334,224.77777777777777
4,3,3,16,182,6589,20.22222222222222,732.1111111111111
0,3,3,1,10,43,1.1111111111111112,4.777777777777778
1,3,3,2,19,92,2.111111111111111,10.222222222222221
2,3,3,4,53,683,5.888888888888889,75.88888888888889
3,3,3,8,87,1847,9.666666666666666,205.22222222222223
4,3,3,16,202,7673,22.444444444444443,852.5555555555555
0,3,3,1,12,36,1.3333333333333333,4.0
1,3,3,2,16,78,1.7777777777777777,8.666666666666666
2,3,3,4,58,793,6.444444444444445,88.11111111111111
3,3,3,8,90,1716,10.0,190.66666666666666
4,3,3,16,206,7141,22.88888888888889,793.4444444444445
0,3,3,1,10,25,1.1111111111111112,2.7777777777777777
1,3,3,2,19,65,2.111111111111111,7.222222222222222
2,3,3,4,41,350,4.555555555555555,38.888888888888886
3,3,3,8,95,2033,10.555555555555555,225.88888888888889
4,3,3,16,165,5301,18.333333333333332,589.0
0,3,3,1,11,33,1.2222222222222223,3.6666666666666665
1,3,3,2,33,212,3.6666666666666665,23.555555555555557
2,3,3,4,51,491,5.666666666666667,54.55555555555556
3,3,3,8,101,1684,11.222222222222221,187.11111111111111
4,3,3,16,194,7756,21.555555555555557,861.7777777777778
0,3,3,1,13,49,1.4444444444444444,5.444444444444445
1,3,3,2,18,84,2.0,9.333333333333334
2,3,3,4,43,334,4.777777777777778,37.111111111111114
3,3,3,8,101,2283,11.222222222222221,253.66666666666666
4,3,3,16,202,7444,22.444444444444443,827.1111111111111
0,3,3,1,7,18,0.7777777777777778,2.0
1,3,3,2,20,93,2.2222222222222223,10.333333333333334
2,3,3,4,44,489,4.888888888888889,54.333333333333336
3,3,3,8,100,2119,11.11111111111111,235.44444444444446
4,3,3,16,190,7724,21.11111111111111,858.2222222222222
0,3,3,1,16,83,1.7777777777777777,9.222222222222221
1,3,3,2,22,113,2.4444444444444446,12.555555555555555
2,3,3,4,56,720,6.222222222222222,80.0
3,3,3,8,91,1615,10.11111111111111,179.44444444444446
4,3,3,16,195,8486,21.666666666666668,942.8888888888889
0,3,3,1,10,20,1.1111111111111112,2.2222222222222223
1,3,3,2,20,125,2.2222222222222223,13.88888888888889
2,3,3,4,48,550,5.333333333333333,61.111111111111114
3,3,3,8,122,3225,13.555555555555555,358.3333333333333
4,3,3,16,191,7318,21.22222222222222,813.1111111111111
0,3,3,1,7,21,0.7777777777777778,2.3333333333333335
1,3,3,2,19,82,2.111111111111111,9.11111111111111
2,3,3,4,49,511,5.444444444444445,56.77777777777778
3,3,3,8,98,2133,10.88888888888889,237.0
4,3,3,16,176,5926,19.555555555555557,658.4444444444445
0,3,3,1,11,37,1.2222222222222223,4.111111111111111
1,3,3,2,32,215,3.5555555555555554,23.88888888888889
2,3,3,4,60,783,6.666666666666667,87.0
3,3,3,8,100,1774,11.11111111111111,197.11111111111111
4,3,3,16,176,6413,19.555555555555557,712.5555555555555
0,3,3,1,10,28,1.1111111111111112,3.111111111111111
1,3,3,2,33,205,3.6666666666666665,22.77777777777778
2,3,3,4,55,673,6.111111111111111,74.77777777777777
3,3,3,8,89,1824,9.88888888888889,202.66666666666666
4,3,3,16,195,7952,21.666666666666668,883.5555555555555
0,3,3,1,11,47,1.2222222222222223,5.222222222222222
1,3,3,2,17,67,1.8888888888888888,7.444444444444445
2,3,3,4,44,307,4.888888888888889,34.111111111111114
3,3,3,8,113,2753,12.555555555555555,305.8888888888889
4,3,3,16,184,6509,20.444444444444443,723.2222222222222
0,3,3,1,13,37,1.4444444444444444,4.111111111111111
1,3,3,2,28,180,3.111111111111111,20.0
2,3,3,4,28,177,3.111111111111111,19.666666666666668
3,3,3,8,102,2196,11.333333333333334,244.0
4,3,3,16,187,7598,20.77777777777778,844.2222222222222
0,3,3,1,10,24,1.1111111111111112,2.6666666666666665
1,3,3,2,22,91,2.4444444444444446,10.11111111111111
2,3,3,4,46,416,5.111111111111111,46.22222222222222
3,3,3,8,87,1487,9.666666666666666,165.22222222222223
4,3,3,16,161,4980,17.88888888888889,553.3333333333334
0,3,3,1,11,39,1.2222222222222223,4.333333333333333
1,3,3,2,23,133,2.5555555555555554,14.777777777777779
2,3,3,4,48,523,5.333333333333333,58.111111111111114
3,3,3,8,95,1847,10.555555555555555,205.22222222222223
4,3,3,16,181,6503,20.11111111111111,722.5555555555555
0,3,3,1,13,55,1.4444444444444444,6.111111111111111
1,3,3,2,21,113,2.3333333333333335,12.555555555555555
2,3,3,4,49,421,5.444444444444445,46.77777777777778
3,3,3,8,89,1603,9.88888888888889,178.11111111111111
4,3,3,16,169,5303,18.77777777777778,589.2222222222222
0,3,3,1,11,36,1.2222222222222223,4.0
1,3,3,2,25,165,2.7777777777777777,18.333333333333332
2,3,3,4,45,334,5.0,37.111111111111114
3,3,3,8,99,2017,11.0,224.11111111111111
4,3,3,16,217,9409,24.11111111111111,1045.4444444444443
0,3,3,1,8,23,0.8888888888888888,2.5555555555555554
1,3,3,2,24,144,2.6666666666666665,16.0
2,3,3,4,49,519,5.444444444444445,57.666666666666664
3,3,3,8,107,2326,11.88888888888889,258.44444444444446
4,3,3,16,180,6871,20.0,763.4444444444445
0,3,3,1,9,22,1.0,2.4444444444444446
1,3,3,2,27,136,3.0,15.11111111111111
2,3,3,4,47,284,5.222222222222222,31.555555555555557
3,3,3,8,86,1584,9.555555555555555,176.0
4,3,3,16,181,6191,20.11111111111111,687.8888888888889
0,3,3,1,12,51,1.3333333333333333,5.666666666666667
1,3,3,2,22,108,2.4444444444444446,12.0
2,3,3,4,42,325,4.666666666666667,36.111111111111114
3,3,3,8,102,2420,11.333333333333334,268.8888888888889
4,3,3,16,190,6801,21.11111111111111,755.6666666666666
0,3,3,1,9,27,1.0,3.0
1,3,3,2,21,87,2.3333333333333335,9.666666666666666
2,3,3,4,53,480,5.888888888888889,53.333333333333336
3,3,3,8,96,1716,10.666666666666666,190.66666666666666
4,3,3,16,174,6413,19.333333333333332,712.5555555555555
0,3,3,1,7,21,0.7777777777777778,2.3333333333333335
1,3,3,2,22,93,2.4444444444444446,10.333333333333334
2,3,3,4,42,374,4.666666666666667,41.55555555555556
3,3,3,8,108,2217,12.0,246.33333333333334
4,3,3,16,174,6542,19.333333333333332,726.8888888888889
0,3,3,1,9,25,1.0,2.7777777777777777
1,3,3,2,26,198,2.888888888888889,22.0
2,3,3,4,45,389,5.0,43.22222222222222
3,3,3,8,114,2489,12.666666666666666,276.55555555555554
4,3,3,16,167,6092,18.555555555555557,676.8888888888889
0,3,3,1,15,45,1.6666666666666667,5.0
1,3,3,2,31,185,3.4444444444444446,20.555555555555557
2,3,3,4,57,648,6.333333333333333,72.0
3,3,3,8,85,1786,9.444444444444445,198.44444444444446
4,3,3,16,186,7295,20.666666666666668,810.5555555555555
0,3,3,1,8,18,0.8888888888888888,2.0
1,3,3,2,26,159,2.888888888888889,17.666666666666668
2,3,3,4,42,450,4.666666666666667,50.0
3,3,3,8,115,2422,12.777777777777779,269.1111111111111
4,3,3,16,168,5970,18.666666666666668,663.3333333333334
0,3,3,1,9,22,1.0,2.4444444444444446
1,3,3,2,20,85,2.2222222222222223,9.444444444444445
2,3,3,4,44,412,4.888888888888889,45.77777777777778
3,3,3,8,77,1030,8.555555555555555,114.44444444444444
4,3,3,16,208,8184,23.11111111111111,909.3333333333334
0,3,3,1,10,38,1.1111111111111112,4.222222222222222
1,3,3,2,20,79,2.2222222222222223,8.777777777777779
2,3,3,4,45,520,5.0,57.77777777777778
3,3,3,8,88,1488,9.777777777777779,165.33333333333334
4,3,3,16,210,8950,23.333333333333332,994.4444444444445
0,3,3,1,7,17,0.7777777777777778,1.8888888888888888
1,3,3,2,25,118,2.7777777777777777,13.11111111111111
2,3,3,4,53,522,5.888888888888889,58.0
3,3,3,8,109,2431,12.11111111111111,270.1111111111111
4,3,3,16,190,7948,21.11111111111111,883.1111111111111
0,3,3,1,14,51,1.5555555555555556,5.666666666666667
1,3,3,2,19,97,2.111111111111111,10.777777777777779
2,3,3,4,40,373,4.444444444444445,41.44444444444444
3,3,3,8,94,1843,10.444444444444445,204.77777777777777
4,3,3,16,179,6879,19.88888888888889,764.3333333333334
0,3,3,1,8,17,0.8888888888888888,1.8888888888888888
1,3,3,2,26,189,2.888888888888889,21.0
2,3,3,4,55,685,6.111111111111111,76.11111111111111
3,3,3,8,117,2781,13.0,309.0
4,3,3,16,191,7609,21.22222222222222,845.4444444444445
0,3,3,1,13,41,1.4444444444444444,4.555555555555555
1,3,3,2,29,160,3.2222222222222223,17.77777777777778
2,3,3,4,47,415,5.222222222222222,46.111111111111114
3,3,3,8,103,2608,11.444444444444445,289.77777777777777
4,3,3,16,189,6363,21.0,707.0
0,3,3,1,6,11,0.6666666666666666,1.2222222222222223
1,3,3,2,24,120,2.6666666666666665,13.333333333333334
2,3,3,4,44,464,4.888888888888889,51.55555555555556
3,3,3,8,110,2968,12.222222222222221,329.77777777777777
4,3,3,16,189,7509,21.0,834.3333333333334
0,3,3,1,16,59,1.7777777777777777,6.555555555555555
1,3,3,2,22,126,2.4444444444444446,14.0
2,3,3,4,56,670,6.222222222222222,74.44444444444444
3,3,3,8,84,1673,9.333333333333334,185.88888888888889
4,3,3,16,224,10064,24.88888888888889,1118.2222222222222
0,3,3,1,12,37,1.3333333333333333,4.111111111111111
1,3,3,2,21,120,2.3333333333333335,13.333333333333334
2,3,3,4,48,507,5.333333333333333,56.333333333333336
3,3,3,8,101,2017,11.222222222222221,224.11111111111111
4,3,3,16,211,8527,23.444444444444443,947.4444444444445
0,3,3,1,7,14,0.7777777777777778,1.5555555555555556
1,3,3,2,23,95,2.5555555555555554,10.555555555555555
2,3,3,4,52,681,5.777777777777778,75.66666666666667
3,3,3,8,74,1183,8.222222222222221,131.44444444444446
4,3,3,16,232,10960,25.77777777777778,1217.7777777777778
0,3,3,1,18,94,2.0,10.444444444444445
1,3,3,2,30,203,3.3333333333333335,22.555555555555557
2,3,3,4,46,433,5.111111111111111,48.111111111111114
3,3,3,8,97,2006,10.777777777777779,222.88888888888889
4,3,3,16,203,8217,22.555555555555557,913.0
0,3,3,1,7,12,0.7777777777777778,1.3333333333333333
1,3,3,2,29,195,3.2222222222222223,21.666666666666668
2,3,3,4,40,313,4.444444444444445,34.77777777777778
3,3,3,8,102,1881,11.333333333333334,209.0
4,3,3,16,181,7065,20.11111111111111,785.0
0,3,3,1,14,48,1.5555555555555556,5.333333333333333
1,3,3,2,31,227,3.4444444444444446,25.22222222222222
2,3,3,4,37,401,4.111111111111111,44.55555555555556
3,3,3,8,89,1570,9.88888888888889,174.44444444444446
4,3,3,16,205,8259,22.77777777777778,917.6666666666666
0,3,3,1,6,12,0.6666666666666666,1.3333333333333333
1,3,3,2,14,45,1.5555555555555556,5.0
2,3,3,4,52,681,5.777777777777778,75.66666666666667
3,3,3,8,88,1353,9.777777777777779,150.33333333333334
4,3,3,16,189,6648,21.0,738.6666666666666
0,3,3,1,7,16,0.7777777777777778,1.7777777777777777
1,3,3,2,18,72,2.0,8.0
2,3,3,4,43,454,4.777777777777778,50.44444444444444
3,3,3,8,112,2605,12.444444444444445,289.44444444444446
4,3,3,16,173,5053,19.22222222222222,561.4444444444445
0,3,3,1,16,54,1.7777777777777777,6.0
1,3,3,2,15,63,1.6666666666666667,7.0
2,3,3,4,44,454,4.888888888888889,50.44444444444444
3,3,3,8,105,2404,11.666666666666666,267.1111111111111
4,3,3,16,192,7451,21.333333333333332,827.8888888888889
0,3,3,1,16,50,1.7777777777777777,5.555555555555555
1,3,3,2,32,217,3.5555555555555554,24.11111111111111
2,3,3,4,46,490,5.111111111111111,54.44444444444444
3,3,3,8,107,2246,11.88888888888889,249.55555555555554
4,3,3,16,177,6123,19.666666666666668,680.3333333333334
0,3,3,1,12,26,1.3333333333333333,2.888888888888889
1,3,3,2,31,229,3.4444444444444446,25.444444444444443
2,3,3,4,55,678,6.111111111111111,75.33333333333333
3,3,3,8,73,1074,8.11111111111111,119.33333333333333
4,3,3,16,223,9742,24.77777777777778,1082.4444444444443
0,3,3,1,12,37,1.3333333333333333,4.111111111111111
1,3,3,2,29,208,3.2222222222222223,23.11111111111111
2,3,3,4,47,360,5.222222222222222,40.0
3,3,3,8,92,1521,10.222222222222221,169.0
4,3,3,16,189,7275,21.0,808.3333333333334
0,3,3,1,8,26,0.8888888888888888,2.888888888888889
1,3,3,2,32,235,3.5555555555555554,26.11111111111111
2,3,3,4,48,535,5.333333333333333,59.44444444444444
3,3,3,8,112,3014,12.444444444444445,334.8888888888889
4,3,3,16,170,6514,18.88888888888889,723.7777777777778
0,3,3,1,11,33,1.2222222222222223,3.6666666666666665
1,3,3,2,22,78,2.4444444444444446,8.666666666666666
2,3,3,4,52,524,5.777777777777778,58.22222222222222
3,3,3,8,93,1613,10.333333333333334,179.22222222222223
4,3,3,16,188,7781,20.88888888888889,864.5555555555555
0,3,3,1,11,34,1.2222222222222223,3.7777777777777777
1,3,3,2,25,179,2.7777777777777777,19.88888888888889
2,3,3,4,48,578,5.333333333333333,64.22222222222223
3,3,3,8,94,2072,10.444444444444445,230.22222222222223
4,3,3,16,180,6518,20.0,724.2222222222222
0,3,3,1,15,65,1.6666666666666667,7.222222222222222
1,3,3,2,31,304,3.4444444444444446,33.77777777777778
2,3,3,4,39,285,4.333333333333333,31.666666666666668
3,3,3,8,110,2558,12.222222222222221,284.22222222222223
4,3,3,16,172,6428,19.11111111111111,714.2222222222222
0,3,3,1,15,54,1.6666666666666667,6.0
1,3,3,2,25,136,2.7777777777777777,15.11111111111111
2,3,3,4,45,445,5.0,49.44444444444444
3,3,3,8,104,2545,11.555555555555555,282.77777777777777
4,3,3,16,192,6952,21.333333333333332,772.4444444444445
0,3,3,1,18,90,2.0,10.0
1,3,3,2,30,186,3.3333333333333335,20.666666666666668
2,3,3,4,48,492,5.333333333333333,54.666666666666664
3,3,3,8,94,1672,10.444444444444445,185.77777777777777
4,3,3,16,186,7006,20.666666666666668,778.4444444444445
0,3,3,1,12,37,1.3333333333333333,4.111111111111111
1,3,3,2,28,194,3.111111111111111,21.555555555555557
2,3,3,4,44,505,4.888888888888889,56.111111111111114
3,3,3,8,89,1742,9.88888888888889,193.55555555555554
4,3,3,16,177,6345,19.666666666666668,705.0
0,3,3,1,11,21,1.2222222222222223,2.3333333333333335
1,3,3,2,22,138,2.4444444444444446,15.333333333333334
2,3,3,4,53,693,5.888888888888889,77.0
3,3,3,8,103,1992,11.444444444444445,221.33333333333334
4,3,3,16,193,7533,21.444444444444443,837.0
0,3,3,1,11,34,1.2222222222222223,3.7777777777777777
1,3,3,2,30,174,3.3333333333333335,19.333333333333332
2,3,3,4,44,335,4.888888888888889,37.22222222222222
3,3,3,8,111,2828,12.333333333333334,314.22222222222223
4,3,3,16,180,7240,20.0,804.4444444444445
0,3,3,1,11,33,1.2222222222222223,3.6666666666666665
1,3,3,2,23,114,2.5555555555555554,12.666666666666666
2,3,3,4,42,385,4.666666666666667,42.77777777777778
3,3,3,8,96,2151,10.666666666666666,239.0
4,3,3,16,177,7025,19.666666666666668,780.5555555555555
0,3,3,1,11,40,1.2222222222222223,4.444444444444445
1,3,3,2,30,224,3.3333333333333335,24.88888888888889
2,3,3,4,43,255,4.777777777777778,28.333333333333332
3,3,3,8,90,1915,10.0,212.77777777777777
4,3,3,16,203,6882,22.555555555555557,764.6666666666666
0,3,3,1,16,77,1.7777777777777777,8.555555555555555
1,3,3,2,26,126,2.888888888888889,14.0
2,3,3,4,51,648,5.666666666666667,72.0
3,3,3,8,92,1673,10.222222222222221,185.88888888888889
4,3,3,16,192,7773,21.333333333333332,863.6666666666666
0,3,3,1,18,56,2.0,6.222222222222222
1,3,3,2,24,135,2.6666666666666665,15.0
2,3,3,4,48,456,5.333333333333333,50.666666666666664
3,3,3,8,100,1803,11.11111111111111,200.33333333333334
4,3,3,16,202,7571,22.444444444444443,841.2222222222222
0,3,3,1,7,15,0.7777777777777778,1.6666666666666667
1,3,3,2,21,121,2.3333333333333335,13.444444444444445
2,3,3,4,64,952,7.111111111111111,105.77777777777777
3,3,3,8,104,2049,11.555555555555555,227.66666666666666
4,3,3,16,192,7503,21.333333333333332,833.6666666666666
0,3,3,1,16,68,1.7777777777777777,7.555555555555555
1,3,3,2,23,126,2.5555555555555554,14.0
2,3,3,4,52,638,5.777777777777778,70.88888888888889
3,3,3,8,112,2610,12.444444444444445,290.0
4,3,3,16,195,7940,21.666666666666668,882.2222222222222
0,3,3,1,11,34,1.2222222222222223,3.7777777777777777
1,3,3,2,20,70,2.2222222222222223,7.777777777777778
2,3,3,4,28,194,3.111111111111111,21.555555555555557
3,3,3,8,91,1806,10.11111111111111,200.66666666666666
4,3,3,16,179,6022,19.88888888888889,669.1111111111111
0,3,3,1,12,39,1.3333333333333333,4.333333333333333
1,3,3,2,23,136,2.5555555555555554,15.11111111111111
2,3,3,4,40,417,4.444444444444445,46.333333333333336
3,3,3,8,86,1505,9.555555555555555,167.22222222222223
4,3,3,16,180,6024,20.0,669.3333333333334
0,3,3,1,9,20,1.0,2.2222222222222223
1,3,3,2,28,196,3.111111111111111,21.77777777777778
2,3,3,4,44,372,4.888888888888889,41.333333333333336
