,width,height,intensity,num_lines_abs,num_shapes_abs,num_lines_unit,num_shapes_unit
1,4,4,2,30,177,1.875,11.0625
2,4,4,4,69,1034,4.3125,64.625
3,4,4,8,150,4698,9.375,293.625
4,4,4,16,260,14175,16.25,885.9375
0,4,4,1,17,70,1.0625,4.375
1,4,4,2,24,167,1.5,10.4375
2,4,4,4,56,747,3.5,46.6875
3,4,4,8,128,3745,8.0,234.0625
4,4,4,16,267,14467,16.6875,904.1875
0,4,4,1,17,78,1.0625,4.875
1,4,4,2,37,271,2.3125,16.9375
2,4,4,4,63,875,3.9375,54.6875
3,4,4,8,111,2526,6.9375,157.875
4,4,4,16,260,14123,16.25,882.6875
0,4,4,1,22,125,1.375,7.8125
1,4,4,2,34,247,2.125,15.4375
2,4,4,4,59,723,3.6875,45.1875
3,4,4,8,114,2927,7.125,182.9375
4,4,4,16,238,10059,14.875,628.6875
0,4,4,1,18,49,1.125,3.0625
1,4,4,2,21,111,1.3125,6.9375
2,4,4,4,57,560,3.5625,35.0
3,4,4,8,103,1756,6.4375,109.75
4,4,4,16,284,15762,17.75,985.125
0,4,4,1,20,130,1.25,8.125
1,4,4,2,28,178,1.75,11.125
2,4,4,4,74,1010,4.625,63.125
3,4,4,8,106,2444,6.625,152.75
4,4,4,16,249,10733,15.5625,670.8125
0,4,4,1,15,57,0.9375,3.5625
1,4,4,2,28,203,1.75,12.6875
2,4,4,4,68,1048,4.25,65.5
3,4,4,8,144,4297,9.0,268.5625
4,4,4,16,226,9839,14.125,614.9375
0,4,4,1,14,57,0.875,3.5625
1,4,4,2,26,141,1.625,8.8125
2,4,4,4,64,954,4.0,59.625
3,4,4,8,129,3119,8.0625,194.9375
4,4,4,16,250,12849,15.625,803.0625
0,4,4,1,16,62,1.0,3.875
1,4,4,2,33,313,2.0625,19.5625
2,4,4,4,67,1004,4.1875,62.75
3,4,4,8,119,2760,7.4375,172.5
4,4,4,16,232,11036,14.5,689.75
0,4,4,1,16,64,1.0,4.0
1,4,4,2,31,230,1.9375,14.375
2,4,4,4,67,941,4.1875,58.8125
3,4,4,8,144,4575,9.0,285.9375
4,4,4,16,255,12251,15.9375,765.6875
0,4,4,1,16,65,1.0,4.0625
1,4,4,2,30,172,1.875,10.75
2,4,4,4,63,810,3.9375,50.625
3,4,4,8,110,2777,6.875,173.5625
4,4,4,16,259,12641,16.1875,790.0625
0,4,4,1,20,88,1.25,5.5
1,4,4,2,26,145,1.625,9.0625
2,4,4,4,66,927,4.125,57.9375
3,4,4,8,135,3527,8.4375,220.4375
4,4,4,16,243,11084,15.1875,692.75
0,4,4,1,10,26,0.625,1.625
1,4,4,2,30,209,1.875,13.0625
2,4,4,4,75,1201,4.6875,75.0625
3,4,4,8,127,3097,7.9375,193.5625
4,4,4,16,280,15075,17.5,942.1875
0,4,4,1,18,79,1.125,4.9375
1,4,4,2,38,359,2.375,22.4375
2,4,4,4,47,466,2.9375,29.125
3,4,4,8,120,2889,7.5,180.5625
4,4,4,16,270,13192,16.875,824.5
0,4,4,1,20,115,1.25,7.1875
1,4,4,2,31,247,1.9375,15.4375
2,4,4,4,57,730,3.5625,45.625
3,4,4,8,137,3664,8.5625,229.0
4,4,4,16,267,16204,16.6875,1012.75
0,4,4,1,19,80,1.1875,5.0
1,4,4,2,36,285,2.25,17.8125
2,4,4,4,52,633,3.25,39.5625
3,4,4,8,148,4542,9.25,283.875
4,4,4,16,238,11840,14.875,740.0
0,4,4,1,13,45,0.8125,2.8125
1,4,4,2,29,180,1.8125,11.25
2,4,4,4,61,774,3.8125,48.375
3,4,4,8,145,4132,9.0625,258.25
4,4,4,16,233,12015,14.5625,750.9375
0,4,4,1,18,70,1.125,4.375
1,4,4,2,28,191,1.75,11.9375
2,4,4,4,59,682,3.6875,42.625
3,4,4,8,141,3888,8.8125,243.0
4,4,4,16,257,12174,16.0625,760.875
0,4,4,1,17,63,1.0625,3.9375
1,4,4,2,20,81,1.25,5.0625
2,4,4,4,57,759,3.5625,47.4375
3,4,4,8,143,4402,8.9375,275.125
4,4,4,16,244,11194,15.25,699.625
0,4,4,1,19,88,1.1875,5.5
1,4,4,2,30,193,1.875,12.0625
2,4,4,4,55,597,3.4375,37.3125
3,4,4,8,139,3812,8.6875,238.25
4,4,4,16,265,13589,16.5625,849.3125
0,4,4,1,12,40,0.75,2.5
1,4,4,2,31,241,1.9375,15.0625
2,4,4,4,57,705,3.5625,44.0625
3,4,4,8,163,5723,10.1875,357.6875
4,4,4,16,278,13999,17.375,874.9375
0,4,4,1,16,73,1.0,4.5625
1,4,4,2,35,274,2.1875,17.125
2,4,4,4,63,829,3.9375,51.8125
3,4,4,8,116,2701,7.25,168.8125
4,4,4,16,254,13651,15.875,853.1875
0,4,4,1,12,45,0.75,2.8125
1,4,4,2,29,241,1.8125,15.0625
2,4,4,4,60,826,3.75,51.625
3,4,4,8,160,5638,10.0,352.375
4,4,4,16,265,13521,16.5625,845.0625
0,4,4,1,12,39,0.75,2.4375
1,4,4,2,33,238,2.0625,14.875
2,4,4,4,56,703,3.5,43.9375
3,4,4,8,127,3418,7.9375,213.625
4,4,4,16,255,12760,15.9375,797.5
0,4,4,1,15,59,0.9375,3.6875
1,4,4,2,35,219,2.1875,13.6875
2,4,4,4,54,657,3.375,41.0625
3,4,4,8,136,3712,8.5,232.0
4,4,4,16,264,13622,16.5,851.375
0,4,4,1,16,75,1.0,4.6875
1,4,4,2,27,153,1.6875,9.5625
2,4,4,4,60,745,3.75,46.5625
3,4,4,8,120,3008,7.5,188.0
4,4,4,16,252,12423,15.75,776.4375
0,4,4,1,14,30,0.875,1.875
1,4,4,2,20,98,1.25,6.125
2,4,4,4,50,527,3.125,32.9375
3,4,4,8,125,3236,7.8125,202.25
4,4,4,16,273,13887,17.0625,867.9375
0,4,4,1,13,34,0.8125,2.125
1,4,4,2,31,197,1.9375,12.3125
2,4,4,4,58,702,3.625,43.875
3,4,4,8,124,2897,7.75,181.0625
4,4,4,16,262,13206,16.375,825.375
0,4,4,1,16,39,1.0,2.4375
1,4,4,2,31,230,1.9375,14.375
2,4,4,4,63,987,3.9375,61.6875
3,4,4,8,121,2621,7.5625,163.8125
4,4,4,16,251,13906,15.6875,869.125
0,4,4,1,18,77,1.125,4.8125
1,4,4,2,33,263,2.0625,16.4375
2,4,4,4,62,750,3.875,46.875
3,4,4,8,142,4096,8.875,256.0
4,4,4,16,263,12881,16.4375,805.0625
0,4,4,1,16,71,1.0,4.4375
1,4,4,2,31,292,1.9375,18.25
2,4,4,4,60,784,3.75,49.0
3,4,4,8,147,5022,9.1875,313.875
4,4,4,16,265,14025,16.5625,876.5625
0,4,4,1,23,123,1.4375,7.6875
1,4,4,2,29,163,1.8125,10.1875
2,4,4,4,62,857,3.875,53.5625
3,4,4,8,141,3816,8.8125,238.5
4,4,4,16,274,14481,17.125,905.0625
0,4,4,1,21,119,1.3125,7.4375
1,4,4,2,46,460,2.875,28.75
2,4,4,4,78,963,4.875,60.1875
3,4,4,8,123,2856,7.6875,178.5
4,4,4,16,263,15149,16.4375,946.8125
0,4,4,1,20,87,1.25,5.4375
1,4,4,2,19,120,1.1875,7.5
2,4,4,4,63,788,3.9375,49.25
3,4,4,8,120,2703,7.5,168.9375
4,4,4,16,235,10177,14.6875,636.0625
0,4,4,1,14,41,0.875,2.5625
1,4,4,2,38,393,2.375,24.5625
2,4,4,4,64,897,4.0,56.0625
3,4,4,8,141,3978,8.8125,248.625
4,4,4,16,244,11357,15.25,709.8125
0,4,4,1,20,107,1.25,6.6875
1,4,4,2,21,92,1.3125,5.75
2,4,4,4,57,561,3.5625,35.0625
3,4,4,8,116,2559,7.25,159.9375
4,4,4,16,248,12244,15.5,765.25
0,4,4,1,17,60,1.0625,3.75
1,4,4,2,31,260,1.9375,16.25
2,4,4,4,57,782,3.5625,48.875
3,4,4,8,127,3333,7.9375,208.3125
4,4,4,16,259,13240,16.1875,827.5
0,4,4,1,16,65,1.0,4.0625
1,4,4,2,36,379,2.25,23.6875
2,4,4,4,60,744,3.75,46.5
3,4,4,8,108,2374,6.75,148.375
4,4,4,16,237,11271,14.8125,704.4375
0,4,4,1,7,17,0.4375,1.0625
1,4,4,2,26,124,1.625,7.75
2,4,4,4,51,543,3.1875,33.9375
3,4,4,8,125,2940,7.8125,183.75
4,4,4,16,266,13001,16.625,812.5625
0,4,4,1,19,68,1.1875,4.25
1,4,4,2,35,233,2.1875,14.5625
2,4,4,4,55,720,3.4375,45.0
3,4,4,8,126,3276,7.875,204.75
4,4,4,16,265,13507,16.5625,844.1875
0,4,4,1,15,62,0.9375,3.875
1,4,4,2,33,247,2.0625,15.4375
2,4,4,4,61,736,3.8125,46.0
3,4,4,8,144,3778,9.0,236.125
4,4,4,16,258,12282,16.125,767.625
0,4,4,1,18,93,1.125,5.8125
1,4,4,2,24,103,1.5,6.4375
2,4,4,4,60,846,3.75,52.875
3,4,4,8,128,3067,8.0,191.6875
4,4,4,16,273,13421,17.0625,838.8125
0,4,4,1,19,88,1.1875,5.5
1,4,4,2,31,247,1.9375,15.4375
2,4,4,4,48,564,3.0,35.25
3,4,4,8,133,3393,8.3125,212.0625
4,4,4,16,279,15588,17.4375,974.25
0,4,4,1,15,57,0.9375,3.5625
1,4,4,2,34,297,2.125,18.5625
2,4,4,4,61,646,3.8125,40.375
3,4,4,8,110,2812,6.875,175.75
4,4,4,16,224,9896,14.0,618.5
0,4,4,1,13,48,0.8125,3.0
1,4,4,2,36,286,2.25,17.875
2,4,4,4,66,841,4.125,52.5625
3,4,4,8,136,3921,8.5,245.0625
4,4,4,16,241,11319,15.0625,707.4375
0,4,4,1,20,90,1.25,5.625
1,4,4,2,28,243,1.75,15.1875
2,4,4,4,61,827,3.8125,51.6875
3,4,4,8,132,3484,8.25,217.75
4,4,4,16,255,12952,15.9375,809.5
0,4,4,1,12,27,0.75,1.6875
1,4,4,2,40,314,2.5,19.625
2,4,4,4,57,642,3.5625,40.125
3,4,4,8,135,3599,8.4375,224.9375
4,4,4,16,242,10809,15.125,675.5625
0,4,4,1,18,74,1.125,4.625
1,4,4,2,37,320,2.3125,20.0
2,4,4,4,62,805,3.875,50.3125
3,4,4,8,116,2657,7.25,166.0625
4,4,4,16,242,11859,15.125,741.1875
0,4,4,1,21,103,1.3125,6.4375
1,4,4,2,34,188,2.125,11.75
2,4,4,4,57,633,3.5625,39.5625
3,4,4,8,130,3567,8.125,222.9375
4,4,4,16,262,12932,16.375,808.25
0,4,4,1,7,19,0.4375,1.1875
1,4,4,2,27,157,1.6875,9.8125
2,4,4,4,73,1118,4.5625,69.875
3,4,4,8,115,2703,7.1875,168.9375
4,4,4,16,273,16221,17.0625,1013.8125
0,4,4,1,13,53,0.8125,3.3125
1,4,4,2,32,174,2.0,10.875
2,4,4,4,72,803,4.5,50.1875
3,4,4,8,137,4035,8.5625,252.1875
4,4,4,16,218,9802,13.625,612.625
0,4,4,1,18,76,1.125,4.75
1,4,4,2,36,268,2.25,16.75
2,4,4,4,65,803,4.0625,50.1875
3,4,4,8,152,5100,9.5,318.75
4,4,4,16,255,12109,15.9375,756.8125
0,4,4,1,26,160,1.625,10.0
1,4,4,2,32,201,2.0,12.5625
2,4,4,4,58,731,3.625,45.6875
3,4,4,8,146,4569,9.125,285.5625
4,4,4,16,250,12765,15.625,797.8125
0,4,4,1,15,62,0.9375,3.875
1,4,4,2,39,339,2.4375,21.1875
2,4,4,4,54,614,3.375,38.375
3,4,4,8,120,2476,7.5,154.75
4,4,4,16,251,12970,15.6875,810.625
0,4,4,1,22,125,1.375,7.8125
1,4,4,2,27,183,1.6875,11.4375
2,4,4,4,59,754,3.6875,47.125
3,4,4,8,135,3873,8.4375,242.0625
4,4,4,16,269,14543,16.8125,908.9375
0,4,4,1,17,92,1.0625,5.75
1,4,4,2,29,204,1.8125,12.75
2,4,4,4,65,818,4.0625,51.125
3,4,4,8,146,4615,9.125,288.4375
4,4,4,16,239,11613,14.9375,725.8125
0,4,4,1,16,77,1.0,4.8125
1,4,4,2,32,213,2.0,13.3125
2,4,4,4,54,636,3.375,39.75
3,4,4,8,117,2680,7.3125,167.5
4,4,4,16,258,14389,16.125,899.3125
0,4,4,1,20,75,1.25,4.6875
1,4,4,2,30,157,1.875,9.8125
2,4,4,4,59,699,3.6875,43.6875
3,4,4,8,126,3205,7.875,200.3125
4,4,4,16,256,13542,16.0,846.375
0,4,4,1,19,75,1.1875,4.6875
1,4,4,2,33,215,2.0625,13.4375
2,4,4,4,67,839,4.1875,52.4375
3,4,4,8,121,3088,7.5625,193.0
4,4,4,16,254,12487,15.875,780.4375
0,4,4,1,18,72,1.125,4.5
1,4,4,2,39,308,2.4375,19.25
2,4,4,4,67,1036,4.1875,64.75
3,4,4,8,135,3615,8.4375,225.9375
4,4,4,16,246,11733,15.375,733.3125
0,4,4,1,20,71,1.25,4.4375
1,4,4,2,39,337,2.4375,21.0625
2,4,4,4,69,895,4.3125,55.9375
3,4,4,8,145,4268,9.0625,266.75
4,4,4,16,231,10074,14.4375,629.625
0,4,4,1,24,120,1.5,7.5
1,4,4,2,37,267,2.3125,16.6875
2,4,4,4,67,933,4.1875,58.3125
3,4,4,8,106,2064,6.625,129.0
4,4,4,16,224,10142,14.0,633.875
0,4,4,1,21,109,1.3125,6.8125
1,4,4,2,37,321,2.3125,20.0625
2,4,4,4,63,748,3.9375,46.75
3,4,4,8,154,4464,9.625,279.0
4,4,4,16,268,14478,16.75,904.875
0,4,4,1,30,200,1.875,12.5
1,4,4,2,32,190,2.0,11.875
2,4,4,4,76,1175,4.75,73.4375
3,4,4,8,148,4285,9.25,267.8125
4,4,4,16,265,14901,16.5625,931.3125
0,4,4,1,10,25,0.625,1.5625
1,4,4,2,33,278,2.0625,17.375
2,4,4,4,68,930,4.25,58.125
3,4,4,8,104,1937,6.5,121.0625
4,4,4,16,241,11599,15.0625,724.9375
0,4,4,1,22,155,1.375,9.6875
1,4,4,2,32,218,2.0,13.625
2,4,4,4,73,1027,4.5625,64.1875
3,4,4,8,129,3127,8.0625,195.4375
4,4,4,16,279,15533,17.4375,970.8125
0,4,4,1,9,21,0.5625,1.3125
1,4,4,2,23,144,1.4375,9.0
2,4,4,4,74,1068,4.625,66.75
3,4,4,8,110,2495,6.875,155.9375
4,4,4,16,256,12261,16.0,766.3125
0,4,4,1,21,100,1.3125,6.25
1,4,4,2,32,253,2.0,15.8125
2,4,4,4,55,591,3.4375,36.9375
3,4,4,8,115,3235,7.1875,202.1875
4,4,4,16,264,13302,16.5,831.375
0,4,4,1,20,102,1.25,6.375
1,4,4,2,27,114,1.6875,7.125
2,4,4,4,61,791,3.8125,49.4375
3,4,4,8,132,3654,8.25,228.375
4,4,4,16,257,12909,16.0625,806.8125
0,4,4,1,22,66,1.375,4.125
1,4,4,2,37,264,2.3125,16.5
2,4,4,4,68,961,4.25,60.0625
3,4,4,8,132,3522,8.25,220.125
4,4,4,16,255,11977,15.9375,748.5625
0,4,4,1,18,72,1.125,4.5
1,4,4,2,31,232,1.9375,14.5
2,4,4,4,76,1372,4.75,85.75
3,4,4,8,150,4383,9.375,273.9375
4,4,4,16,245,12404,15.3125,775.25
