,width,height,intensity,num_lines_abs,num_shapes_abs,num_lines_unit,num_shapes_unit
2,2,2,4,28,154,7.0,38.5
3,2,2,8,60,785,15.0,196.25
4,2,2,16,124,2988,31.0,747.0
0,2,2,1,14,58,3.5,14.5
1,2,2,2,27,139,6.75,34.75
2,2,2,4,22,93,5.5,23.25
3,2,2,8,77,1262,19.25,315.5
4,2,2,16,117,2707,29.25,676.75
0,2,2,1,11,33,2.75,8.25
1,2,2,2,12,44,3.0,11.0
2,2,2,4,20,107,5.0,26.75
3,2,2,8,78,1236,19.5,309.0
4,2,2,16,138,3873,34.5,968.25
0,2,2,1,6,11,1.5,2.75
1,2,2,2,25,183,6.25,45.75
2,2,2,4,33,245,8.25,61.25
3,2,2,8,81,1356,20.25,339.0
4,2,2,16,133,3617,33.25,904.25
0,2,2,1,4,9,1.0,2.25
1,2,2,2,18,79,4.5,19.75
2,2,2,4,33,284,8.25,71.0
3,2,2,8,70,840,17.5,210.0
4,2,2,16,112,2835,28.0,708.75
0,2,2,1,7,18,1.75,4.5
1,2,2,2,16,65,4.0,16.25
2,2,2,4,25,132,6.25,33.0
3,2,2,8,55,652,13.75,163.0
4,2,2,16,116,2405,29.0,601.25
0,2,2,1,13,46,3.25,11.5
1,2,2,2,16,69,4.0,17.25
2,2,2,4,31,253,7.75,63.25
3,2,2,8,73,877,18.25,219.25
4,2,2,16,144,4224,36.0,1056.0
0,2,2,1,13,42,3.25,10.5
1,2,2,2,18,103,4.5,25.75
2,2,2,4,32,252,8.0,63.0
3,2,2,8,60,852,15.0,213.0
4,2,2,16,122,3072,30.5,768.0
0,2,2,1,10,28,2.5,7.0
1,2,2,2,17,74,4.25,18.5
2,2,2,4,40,372,10.0,93.0
3,2,2,8,61,749,15.25,187.25
4,2,2,16,118,2740,29.5,685.0
0,2,2,1,11,34,2.75,8.5
1,2,2,2,21,106,5.25,26.5
2,2,2,4,38,318,9.5,79.5
3,2,2,8,74,1117,18.5,279.25
4,2,2,16,119,2651,29.75,662.75
0,2,2,1,10,31,2.5,7.75
1,2,2,2,19,88,4.75,22.0
2,2,2,4,29,216,7.25,54.0
3,2,2,8,70,951,17.5,237.75
4,2,2,16,139,3870,34.75,967.5
0,2,2,1,10,23,2.5,5.75
1,2,2,2,18,80,4.5,20.0
2,2,2,4,27,153,6.75,38.25
3,2,2,8,72,956,18.0,239.0
4,2,2,16,131,4014,32.75,1003.5
0,2,2,1,14,50,3.5,12.5
1,2,2,2,18,64,4.5,16.0
2,2,2,4,33,247,8.25,61.75
3,2,2,8,65,863,16.25,215.75
4,2,2,16,131,3341,32.75,835.25
0,2,2,1,11,38,2.75,9.5
1,2,2,2,13,51,3.25,12.75
2,2,2,4,25,148,6.25,37.0
3,2,2,8,55,616,13.75,154.0
4,2,2,16,127,3279,31.75,819.75
0,2,2,1,13,52,3.25,13.0
1,2,2,2,16,50,4.0,12.5
2,2,2,4,37,305,9.25,76.25
3,2,2,8,68,861,17.0,215.25
4,2,2,16,144,4619,36.0,1154.75
0,2,2,1,9,39,2.25,9.75
1,2,2,2,15,66,3.75,16.5
2,2,2,4,30,197,7.5,49.25
3,2,2,8,63,854,15.75,213.5
4,2,2,16,120,2432,30.0,608.0
0,2,2,1,14,46,3.5,11.5
1,2,2,2,16,61,4.0,15.25
2,2,2,4,26,179,6.5,44.75
3,2,2,8,53,484,13.25,121.0
4,2,2,16,130,3333,32.5,833.25
0,2,2,1,11,24,2.75,6.0
1,2,2,2,16,82,4.0,20.5
2,2,2,4,27,125,6.75,31.25
3,2,2,8,77,1270,19.25,317.5
4,2,2,16,129,3479,32.25,869.75
0,2,2,1,5,13,1.25,3.25
1,2,2,2,17,80,4.25,20.0
2,2,2,4,28,145,7.0,36.25
3,2,2,8,67,772,16.75,193.0
4,2,2,16,125,3678,31.25,919.5
0,2,2,1,10,26,2.5,6.5
1,2,2,2,19,98,4.75,24.5
2,2,2,4,36,345,9.0,86.25
3,2,2,8,75,1192,18.75,298.0
4,2,2,16,130,3621,32.5,905.25
0,2,2,1,14,45,3.5,11.25
1,2,2,2,24,92,6.0,23.0
2,2,2,4,39,292,9.75,73.0
3,2,2,8,62,865,15.5,216.25
4,2,2,16,109,2471,27.25,617.75
0,2,2,1,7,21,1.75,5.25
1,2,2,2,23,144,5.75,36.0
2,2,2,4,26,160,6.5,40.0
3,2,2,8,64,947,16.0,236.75
4,2,2,16,128,3449,32.0,862.25
0,2,2,1,6,11,1.5,2.75
1,2,2,2,14,48,3.5,12.0
2,2,2,4,30,173,7.5,43.25
3,2,2,8,61,808,15.25,202.0
4,2,2,16,130,3788,32.5,947.0
0,2,2,1,4,9,1.0,2.25
1,2,2,2,18,71,4.5,17.75
2,2,2,4,29,216,7.25,54.0
3,2,2,8,71,984,17.75,246.0
4,2,2,16,131,3642,32.75,910.5
0,2,2,1,7,12,1.75,3.0
1,2,2,2,22,93,5.5,23.25
2,2,2,4,34,333,8.5,83.25
3,2,2,8,67,956,16.75,239.0
4,2,2,16,127,3289,31.75,822.25
0,2,2,1,7,14,1.75,3.5
1,2,2,2,13,52,3.25,13.0
2,2,2,4,34,299,8.5,74.75
3,2,2,8,53,684,13.25,171.0
4,2,2,16,113,2479,28.25,619.75
0,2,2,1,8,15,2.0,3.75
1,2,2,2,16,53,4.0,13.25
2,2,2,4,34,211,8.5,52.75
3,2,2,8,71,1152,17.75,288.0
4,2,2,16,110,2408,27.5,602.0
0,2,2,1,7,13,1.75,3.25
1,2,2,2,12,42,3.0,10.5
2,2,2,4,30,219,7.5,54.75
3,2,2,8,60,687,15.0,171.75
4,2,2,16,122,3153,30.5,788.25
0,2,2,1,7,18,1.75,4.5
1,2,2,2,15,57,3.75,14.25
2,2,2,4,40,351,10.0,87.75
3,2,2,8,56,705,14.0,176.25
4,2,2,16,138,4603,34.5,1150.75
0,2,2,1,8,19,2.0,4.75
1,2,2,2,16,87,4.0,21.75
2,2,2,4,33,282,8.25,70.5
3,2,2,8,68,997,17.0,249.25
4,2,2,16,150,4879,37.5,1219.75
0,2,2,1,14,48,3.5,12.0
1,2,2,2,14,60,3.5,15.0
2,2,2,4,34,244,8.5,61.0
3,2,2,8,76,1209,19.0,302.25
4,2,2,16,119,3235,29.75,808.75
0,2,2,1,8,24,2.0,6.0
1,2,2,2,12,45,3.0,11.25
2,2,2,4,23,137,5.75,34.25
3,2,2,8,72,1263,18.0,315.75
4,2,2,16,144,3945,36.0,986.25
0,2,2,1,8,16,2.0,4.0
1,2,2,2,16,59,4.0,14.75
2,2,2,4,27,152,6.75,38.0
3,2,2,8,67,740,16.75,185.0
4,2,2,16,131,3218,32.75,804.5
0,2,2,1,12,32,3.0,8.0
1,2,2,2,13,54,3.25,13.5
2,2,2,4,32,228,8.0,57.0
3,2,2,8,59,604,14.75,151.0
4,2,2,16,119,2816,29.75,704.0
0,2,2,1,10,27,2.5,6.75
1,2,2,2,19,65,4.75,16.25
2,2,2,4,34,209,8.5,52.25
3,2,2,8,54,659,13.5,164.75
4,2,2,16,121,3027,30.25,756.75
0,2,2,1,7,16,1.75,4.0
1,2,2,2,18,84,4.5,21.0
2,2,2,4,34,234,8.5,58.5
3,2,2,8,72,1025,18.0,256.25
4,2,2,16,123,3251,30.75,812.75
0,2,2,1,11,41,2.75,10.25
1,2,2,2,12,40,3.0,10.0
2,2,2,4,31,216,7.75,54.0
3,2,2,8,65,920,16.25,230.0
4,2,2,16,130,3746,32.5,936.5
0,2,2,1,4,8,1.0,2.0
1,2,2,2,22,120,5.5,30.0
2,2,2,4,37,330,9.25,82.5
3,2,2,8,76,1335,19.0,333.75
4,2,2,16,124,3052,31.0,763.0
0,2,2,1,8,21,2.0,5.25
1,2,2,2,23,126,5.75,31.5
2,2,2,4,27,197,6.75,49.25
3,2,2,8,64,742,16.0,185.5
4,2,2,16,132,3711,33.0,927.75
0,2,2,1,10,24,2.5,6.0
1,2,2,2,15,60,3.75,15.0
2,2,2,4,33,274,8.25,68.5
3,2,2,8,74,1123,18.5,280.75
4,2,2,16,109,2228,27.25,557.0
0,2,2,1,6,16,1.5,4.0
1,2,2,2,16,60,4.0,15.0
2,2,2,4,34,210,8.5,52.5
3,2,2,8,65,918,16.25,229.5
4,2,2,16,120,2566,30.0,641.5
0,2,2,1,8,19,2.0,4.75
1,2,2,2,14,50,3.5,12.5
2,2,2,4,46,468,11.5,117.0
3,2,2,8,69,965,17.25,241.25
4,2,2,16,125,3272,31.25,818.0
0,2,2,1,9,27,2.25,6.75
1,2,2,2,17,76,4.25,19.0
2,2,2,4,29,208,7.25,52.0
3,2,2,8,78,1322,19.5,330.5
4,2,2,16,145,4247,36.25,1061.75
0,2,2,1,8,14,2.0,3.5
1,2,2,2,11,42,2.75,10.5
2,2,2,4,28,197,7.0,49.25
3,2,2,8,81,1287,20.25,321.75
4,2,2,16,141,3763,35.25,940.75
0,2,2,1,7,18,1.75,4.5
1,2,2,2,13,42,3.25,10.5
2,2,2,4,35,234,8.75,58.5
3,2,2,8,61,865,15.25,216.25
4,2,2,16,143,3602,35.75,900.5
0,2,2,1,7,14,1.75,3.5
1,2,2,2,18,65,4.5,16.25
2,2,2,4,23,134,5.75,33.5
3,2,2,8,68,1014,17.0,253.5
4,2,2,16,143,3679,35.75,919.75
0,2,2,1,10,28,2.5,7.0
1,2,2,2,14,47,3.5,11.75
2,2,2,4,24,151,6.0,37.75
3,2,2,8,59,758,14.75,189.5
4,2,2,16,146,4182,36.5,1045.5
0,2,2,1,7,14,1.75,3.5
1,2,2,2,9,32,2.25,8.0
2,2,2,4,29,147,7.25,36.75
3,2,2,8,64,962,16.0,240.5
4,2,2,16,122,3166,30.5,791.5
0,2,2,1,12,31,3.0,7.75
1,2,2,2,9,26,2.25,6.5
2,2,2,4,34,217,8.5,54.25
3,2,2,8,67,947,16.75,236.75
4,2,2,16,122,2824,30.5,706.0
0,2,2,1,5,10,1.25,2.5
1,2,2,2,12,40,3.0,10.0
2,2,2,4,29,210,7.25,52.5
3,2,2,8,71,1055,17.75,263.75
4,2,2,16,126,3247,31.5,811.75
0,2,2,1,5,9,1.25,2.25
1,2,2,2,20,88,5.0,22.0
2,2,2,4,37,389,9.25,97.25
3,2,2,8,70,1127,17.5,281.75
4,2,2,16,131,3174,32.75,793.5
0,2,2,1,6,8,1.5,2.0
1,2,2,2,14,45,3.5,11.25
2,2,2,4,46,441,11.5,110.25
3,2,2,8,60,738,15.0,184.5
4,2,2,16,121,2749,30.25,687.25
0,2,2,1,7,19,1.75,4.75
1,2,2,2,11,26,2.75,6.5
2,2,2,4,35,289,8.75,72.25
3,2,2,8,48,499,12.0,124.75
4,2,2,16,114,2664,28.5,666.0
0,2,2,1,11,27,2.75,6.75
1,2,2,2,22,120,5.5,30.0
2,2,2,4,43,399,10.75,99.75
3,2,2,8,66,1014,16.5,253.5
4,2,2,16,141,3731,35.25,932.75
0,2,2,1,4,8,1.0,2.0
1,2,2,2,13,60,3.25,15.0
2,2,2,4,32,221,8.0,55.25
3,2,2,8,64,883,16.0,220.75
4,2,2,16,121,2959,30.25,739.75
0,2,2,1,9,23,2.25,5.75
1,2,2,2,18,72,4.5,18.0
2,2,2,4,35,352,8.75,88.0
3,2,2,8,64,932,16.0,233.0
4,2,2,16,129,3474,32.25,868.5
0,2,2,1,12,41,3.0,10.25
1,2,2,2,14,53,3.5,13.25
2,2,2,4,39,308,9.75,77.0
3,2,2,8,57,668,14.25,167.0
4,2,2,16,132,3663,33.0,915.75
0,2,2,1,1,0,0.25,0.0
1,2,2,2,21,86,5.25,21.5
2,2,2,4,18,72,4.5,18.0
3,2,2,8,72,959,18.0,239.75
4,2,2,16,123,3175,30.75,793.75
0,2,2,1,8,18,2.0,4.5
1,2,2,2,10,23,2.5,5.75
2,2,2,4,43,385,10.75,96.25
3,2,2,8,51,463,12.75,115.75
4,2,2,16,115,2676,28.75,669.0
0,2,2,1,9,30,2.25,7.5
1,2,2,2,6,12,1.5,3.0
2,2,2,4,21,121,5.25,30.25
3,2,2,8,61,857,15.25,214.25
4,2,2,16,101,2426,25.25,606.5
0,2,2,1,7,14,1.75,3.5
1,2,2,2,15,50,3.75,12.5
2,2,2,4,27,203,6.75,50.75
3,2,2,8,66,897,16.5,224.25
4,2,2,16,129,3633,32.25,908.25
0,2,2,1,8,16,2.0,4.0
1,2,2,2,17,62,4.25,15.5
2,2,2,4,26,155,6.5,38.75
3,2,2,8,53,479,13.25,119.75
4,2,2,16,125,2880,31.25,720.0
0,2,2,1,3,4,0.75,1.0
1,2,2,2,19,97,4.75,24.25
2,2,2,4,35,242,8.75,60.5
3,2,2,8,63,852,15.75,213.0
4,2,2,16,113,3048,28.25,762.0
0,2,2,1,7,20,1.75,5.0
1,2,2,2,18,89,4.5,22.25
2,2,2,4,37,390,9.25,97.5
3,2,2,8,59,687,14.75,171.75
4,2,2,16,126,2955,31.5,738.75
0,2,2,1,7,18,1.75,4.5
1,2,2,2,19,74,4.75,18.5
2,2,2,4,32,258,8.0,64.5
3,2,2,8,69,867,17.25,216.75
4,2,2,16,124,3388,31.0,847.0
0,2,2,1,4,6,1.0,1.5
1,2,2,2,10,29,2.5,7.25
2,2,2,4,35,252,8.75,63.0
3,2,2,8,62,720,15.5,180.0
4,2,2,16,140,3845,35.0,961.25
0,2,2,1,3,5,0.75,1.25
1,2,2,2,17,68,4.25,17.0
2,2,2,4,21,100,5.25,25.0
3,2,2,8,70,1038,17.5,259.5
4,2,2,16,155,4471,38.75,1117.75
0,2,2,1,9,25,2.25,6.25
1,2,2,2,11,38,2.75,9.5
2,2,2,4,41,398,10.25,99.5
3,2,2,8,59,696,14.75,174.0
4,2,2,16,136,3525,34.0,881.25
0,2,2,1,5,7,1.25,1.75
1,2,2,2,16,58,4.0,14.5
2,2,2,4,37,358,9.25,89.5
3,2,2,8,68,950,17.0,237.5
4,2,2,16,120,3011,30.0,752.75
0,2,2,1,8,19,2.0,4.75
1,2,2,2,15,49,3.75,12.25
2,2,2,4,32,250,8.0,62.5
3,2,2,8,65,1115,16.25,278.75
4,2,2,16,104,2349,26.0,587.25
0,2,2,1,7,17,1.75,4.25
1,2,2,2,22,131,5.5,32.75
2,2,2,4,29,210,7.25,52.5
3,2,2,8,51,607,12.75,151.75
4,2,2,16,130,3284,32.5,821.0
0,2,2,1,10,32,2.5,8.0
1,2,2,2,10,30,2.5,7.5
2,2,2,4,38,334,9.5,83.5
3,2,2,8,57,722,14.25,180.5
4,2,2,16,137,3724,34.25,931.0
0,2,2,1,12,45,3.0,11.25
1,2,2,2,13,52,3.25,13.0
2,2,2,4,31,188,7.75,47.0
3,2,2,8,68,793,17.0,198.25
4,2,2,16,140,3640,35.0,910.0
0,2,2,1,5,10,1.25,2.5
1,2,2,2,17,74,4.25,18.5
2,2,2,4,36,270,9.0,67.5
3,2,2,8,64,850,16.0,212.5
4,2,2,16,136,2998,34.0,749.5
0,2,2,1,8,23,2.0,5.75
1,2,2,2,23,148,5.75,37.0
2,2,2,4,36,300,9.0,75.0
3,2,2,8,66,781,16.5,195.25
4,2,2,16,118,2714,29.5,678.5
0,2,2,1,2,1,0.5,0.25
1,2,2,2,18,71,4.5,17.75
2,2,2,4,39,318,9.75,79.5
3,2,2,8,78,1366,19.5,341.5
4,2,2,16,126,3585,31.5,896.25
0,2,2,1,13,38,3.25,9.5
1,2,2,2,18,84,4.5,21.0
2,2,2,4,36,288,9.0,72.0
3,2,2,8,73,1007,18.25,251.75
4,2,2,16,114,2747,28.5,686.75
0,2,2,1,9,36,2.25,9.0
1,2,2,2,22,132,5.5,33.0
2,2,2,4,32,204,8.0,51.0
3,2,2,8,56,751,14.0,187.75
4,2,2,16,117,2260,29.25,565.0
0,2,2,1,7,16,1.75,4.0
1,2,2,2,17,69,4.25,17.25
2,2,2,4,38,342,9.5,85.5
3,2,2,8,56,673,14.0,168.25
4,2,2,16,105,2157,26.25,539.25
0,2,2,1,9,22,2.25,5.5
1,2,2,2,18,86,4.5,21.5
2,2,2,4,36,302,9.0,75.5
3,2,2,8,70,943,17.5,235.75
4,2,2,16,149,4084,37.25,1021.0
0,2,2,1,11,43,2.75,10.75
1,2,2,2,22,102,5.5,25.5
2,2,2,4,31,151,7.75,37.75
3,2,2,8,69,1079,17.25,269.75
4,2,2,16,138,3633,34.5,908.25
0,2,2,1,2,1,0.5,0.25
1,2,2,2,13,44,3.25,11.0
2,2,2,4,31,185,7.75,46.25
3,2,2,8,69,953,17.25,238.25
4,2,2,16,124,3372,31.0,843.0
0,2,2,1,9,27,2.25,6.75
1,2,2,2,13,44,3.25,11.0
2,2,2,4,32,244,8.0,61.0
3,2,2,8,60,957,15.0,239.25
4,2,2,16,141,3931,35.25,982.75
0,2,2,1,14,48,3.5,12.0
1,2,2,2,14,38,3.5,9.5
2,2,2,4,36,279,9.0,69.75
3,2,2,8,57,663,14.25,165.75
4,2,2,16,146,3981,36.5,995.25
0,2,2,1,9,19,2.25,4.75
1,2,2,2,19,84,4.75,21.0
2,2,2,4,33,265,8.25,66.25
3,2,2,8,58,680,14.5,170.0
4,2,2,16,120,2880,30.0,720.0
0,2,2,1,11,46,2.75,11.5
1,2,2,2,13,54,3.25,13.5
2,2,2,4,34,289,8.5,72.25
3,2,2,8,41,373,10.25,93.25
4,2,2,16,118,2780,29.5,695.0
0,2,2,1,4,4,1.0,1.0
1,2,2,2,15,74,3.75,18.5
2,2,2,4,30,246,7.5,61.5
3,2,2,8,73,955,18.25,238.75
4,2,2,16,127,3031,31.75,757.75
0,2,2,1,13,53,3.25,13.25
1,2,2,2,14,61,3.5,15.25
2,2,2,4,42,352,10.5,88.0
3,2,2,8,58,740,14.5,185.0
4,2,2,16,122,3311,30.5,827.75
0,2,2,1,12,35,3.0,8.75
1,2,2,2,17,77,4.25,19.25
2,2,2,4,23,101,5.75,25.25
3,2,2,8,61,886,15.25,221.5
4,2,2,16,152,4841,38.0,1210.25
0,2,2,1,10,26,2.5,6.5
1,2,2,2,12,32,3.0,8.0
2,2,2,4,35,264,8.75,66.0
3,2,2,8,59,785,14.75,196.25
4,2,2,16,149,4098,37.25,1024.5
