,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
1183,2334,2334,51633,20,hybrid,1000,216,Gambia,alpha,979160.654892382,1080.0,977702.2579045008,404,22.155716,0.016,1.67,0.02672,1.0,7.228999999999999
1193,2351,2351,51633,20,hybrid,1000,216,Gambia,alpha,980971.5086253198,1100.0,980110.972336052,137,22.218777,0.016,1.67,0.02672,1.0,7.228999999999999
1196,2364,2364,51633,20,hybrid,1000,216,Gambia,gamma,994075.1032586392,1140.0,992806.9719607092,155,22.183842,0.016,2.0,0.032,1.0,7.228999999999999
1198,2368,2368,51633,20,hybrid,1000,216,Gambia,beta,897199.109690302,880.0,896420.6663222422,67,22.251492,0.016,1.0,0.016,1.0,7.228999999999999
1201,2372,2372,51633,20,hybrid,1000,216,Gambia,alpha,981583.3046951186,1300.0,980378.8016984724,14,22.179047,0.016,1.67,0.02672,1.0,7.228999999999999
1202,2374,2374,51633,20,hybrid,1000,216,Gambia,alpha,982080.2215149612,1040.0,981121.688873544,210,22.225204,0.016,1.67,0.02672,1.0,7.228999999999999
1204,2387,2387,51633,20,hybrid,1000,216,Gambia,alpha,982185.1082040236,960.0,981609.2794208812,913,22.159248,0.016,1.67,0.02672,1.0,7.228999999999999
1205,2388,2388,51633,20,hybrid,1000,216,Gambia,beta,895473.7346490226,1120.0,894264.3739868349,924,22.097904,0.016,1.0,0.016,1.0,7.228999999999999
1206,2390,2390,51633,20,hybrid,1000,216,Gambia,alpha,983010.5827288416,1140.0,981951.541140005,795,22.220291,0.016,1.67,0.02672,1.0,7.228999999999999
1207,2396,2396,51633,20,hybrid,1000,216,Gambia,alpha,979105.5200288176,940.0,978693.8249387384,380,22.074642,0.016,1.67,0.02672,1.0,7.228999999999999
1208,2400,2400,51633,20,hybrid,1000,216,Gambia,alpha,978585.4877103532,1160.0,977522.8319458906,906,22.341032,0.016,1.67,0.02672,1.0,7.228999999999999
1212,2408,2408,51633,20,hybrid,1000,216,Gambia,alpha,979788.0271140598,900.0,979011.861494442,834,22.180779,0.016,1.67,0.02672,1.0,7.228999999999999
1213,2414,2414,51633,20,hybrid,1000,216,Gambia,gamma,997652.580057104,1020.0,996996.4242081768,378,22.21883,0.016,2.0,0.032,1.0,7.228999999999999
1214,2417,2417,51633,20,hybrid,1000,216,Gambia,beta,903885.3215629451,1280.0,902904.5947366592,591,22.276003,0.016,1.0,0.016,1.0,7.228999999999999
1215,2420,2420,51633,20,hybrid,1000,216,Gambia,alpha,979275.4670019628,1180.0,978123.3056715296,850,22.086084,0.016,1.67,0.02672,1.0,7.228999999999999
1216,2422,2422,51633,20,hybrid,1000,216,Gambia,alpha,979225.9286851952,1100.0,978252.434746133,246,22.105982,0.016,1.67,0.02672,1.0,7.228999999999999
1217,2425,2425,51633,20,hybrid,1000,216,Gambia,alpha,981995.7660954436,1060.0,980992.2239442748,633,22.172976,0.016,1.67,0.02672,1.0,7.228999999999999
1218,2427,2427,51633,20,hybrid,1000,216,Gambia,alpha,981106.4653210512,940.0,980219.2950350768,572,22.134829,0.016,1.67,0.02672,1.0,7.228999999999999
1222,2433,2433,51633,20,hybrid,1000,216,Gambia,alpha,978723.5218867311,1180.0,977542.0789425896,602,22.14363,0.016,1.67,0.02672,1.0,7.228999999999999
1224,2438,2438,51633,20,hybrid,1000,216,Gambia,alpha,982873.429631398,820.0,982288.5435889688,654,22.299713,0.016,1.67,0.02672,1.0,7.228999999999999
1225,2442,2442,51633,20,hybrid,1000,216,Gambia,gamma,997630.3356874924,1080.0,996687.1040494782,72,22.27901,0.016,2.0,0.032,1.0,7.228999999999999
1227,2447,2447,51633,20,hybrid,1000,216,Gambia,alpha,979365.4389022002,780.0,978425.7251747284,951,22.202873,0.016,1.67,0.02672,1.0,7.228999999999999
1229,2449,2449,51633,20,hybrid,1000,216,Gambia,delta,1003586.074668148,1200.0,1002302.9470950728,203,22.191498,0.016,2.2,0.0352,1.0,7.228999999999999
1232,2454,2454,51633,20,hybrid,1000,216,Gambia,alpha,980893.8372568906,1220.0,979675.9058376546,19,22.26668,0.016,1.67,0.02672,1.0,7.228999999999999
1234,2457,2457,51633,20,hybrid,1000,216,Gambia,alpha,982168.331644285,1020.0,981267.038228382,653,22.153156,0.016,1.67,0.02672,1.0,7.228999999999999
1238,2466,2466,51633,20,hybrid,1000,216,Gambia,alpha,980745.814162634,940.0,980006.782964342,140,22.260185,0.016,1.67,0.02672,1.0,7.228999999999999
1243,2487,2487,51633,20,hybrid,1000,216,Gambia,alpha,981130.6309741342,1020.0,980194.9540361232,756,22.216219,0.016,1.67,0.02672,1.0,7.228999999999999
1244,2489,2489,51633,20,hybrid,1000,216,Gambia,gamma,996126.4764772214,1060.0,995140.4304361194,643,22.21581,0.016,2.0,0.032,1.0,7.228999999999999
1245,2490,2490,51633,20,hybrid,1000,216,Gambia,alpha,980100.8372858372,1160.0,978882.40433841,806,22.243141,0.016,1.67,0.02672,1.0,7.228999999999999
1246,2494,2494,51633,20,hybrid,1000,216,Gambia,alpha,981383.9479720944,960.0,980635.20638064,9,22.19745,0.016,1.67,0.02672,1.0,7.228999999999999
1247,2496,2496,51633,20,hybrid,1000,216,Gambia,alpha,981718.9090116308,900.0,980960.4119661918,311,22.191036,0.016,1.67,0.02672,1.0,7.228999999999999
1248,2498,2498,51633,20,hybrid,1000,216,Gambia,alpha,982692.3717650904,1220.0,981765.798692732,962,22.138105,0.016,1.67,0.02672,1.0,7.228999999999999
1250,2503,2503,51633,20,hybrid,1000,216,Gambia,alpha,978761.112228624,900.0,977846.3525694194,609,22.253033,0.016,1.67,0.02672,1.0,7.228999999999999
1252,2511,2511,51633,20,hybrid,1000,216,Gambia,alpha,982945.4582197678,1100.0,981828.815797718,804,22.415155,0.016,1.67,0.02672,1.0,7.228999999999999
1253,2513,2513,51633,20,hybrid,1000,216,Gambia,alpha,981462.9679244786,1200.0,980224.2028849804,312,22.101875,0.016,1.67,0.02672,1.0,7.228999999999999
1256,2518,2518,51633,20,hybrid,1000,216,Gambia,alpha,980362.6608802436,1040.0,979326.7698112008,309,22.01953,0.016,1.67,0.02672,1.0,7.228999999999999
1259,2524,2524,51633,20,hybrid,1000,216,Gambia,alpha,981737.3045060429,980.0,980658.4996363958,812,22.066706,0.016,1.67,0.02672,1.0,7.228999999999999
1260,2525,2525,51633,20,hybrid,1000,216,Gambia,alpha,982613.6406714092,1000.0,981399.662093937,138,22.242472,0.016,1.67,0.02672,1.0,7.228999999999999
1261,2526,2526,51633,20,hybrid,1000,216,Gambia,gamma,997370.8656683858,1100.0,996328.688286827,639,22.205254,0.016,2.0,0.032,1.0,7.228999999999999
1262,2529,2529,51633,20,hybrid,1000,216,Gambia,delta,1001294.0088717048,860.0,1000346.596369636,286,22.08752,0.016,2.2,0.0352,1.0,7.228999999999999
1263,2531,2531,51633,20,hybrid,1000,216,Gambia,alpha,980117.0647257474,1000.0,979162.7597250878,102,22.066353,0.016,1.67,0.02672,1.0,7.228999999999999
1264,2534,2534,51633,20,hybrid,1000,216,Gambia,beta,904185.0247104137,1180.0,903137.8802649286,92,22.35022,0.016,1.0,0.016,1.0,7.228999999999999
1265,2536,2536,51633,20,hybrid,1000,216,Gambia,delta,1003041.587122022,960.0,1002139.6422787549,468,21.998266,0.016,2.2,0.0352,1.0,7.228999999999999
1267,2538,2538,51633,20,hybrid,1000,216,Gambia,alpha,983975.6721017482,1040.0,983024.2210493032,266,22.213472,0.016,1.67,0.02672,1.0,7.228999999999999
1268,2540,2540,51633,20,hybrid,1000,216,Gambia,alpha,982377.095107619,820.0,981624.8394608344,801,22.240242,0.016,1.67,0.02672,1.0,7.228999999999999
1269,2541,2541,51633,20,hybrid,1000,216,Gambia,alpha,979195.5809221432,1240.0,978111.9715840996,936,22.147348,0.016,1.67,0.02672,1.0,7.228999999999999
1271,2544,2544,51633,20,hybrid,1000,216,Gambia,gamma,998305.7719551472,960.0,997434.024210568,959,22.20395,0.016,2.0,0.032,1.0,7.228999999999999
1277,2561,2561,51633,20,hybrid,1000,216,Gambia,alpha,982932.8243135086,1060.0,981729.1463809127,619,22.174034,0.016,1.67,0.02672,1.0,7.228999999999999
1279,2566,2566,51633,20,hybrid,1000,216,Gambia,alpha,980902.603801618,1280.0,979904.9562286092,139,22.174906,0.016,1.67,0.02672,1.0,7.228999999999999
1283,2570,2570,51633,20,hybrid,1000,216,Gambia,alpha,980605.306047236,960.0,979786.5320163034,536,22.227732,0.016,1.67,0.02672,1.0,7.228999999999999
1284,2571,2571,51633,20,hybrid,1000,216,Gambia,alpha,979377.4694239772,940.0,978383.29183671,529,22.160234,0.016,1.67,0.02672,1.0,7.228999999999999
1285,2572,2572,51633,20,hybrid,1000,216,Gambia,gamma,995607.1474051184,1160.0,994523.2099980762,896,22.156235,0.016,2.0,0.032,1.0,7.228999999999999
1287,2576,2576,51633,20,hybrid,1000,216,Gambia,alpha,981278.674003313,960.0,980287.4690218432,466,22.200134,0.016,1.67,0.02672,1.0,7.228999999999999
1288,2577,2577,51633,20,hybrid,1000,216,Gambia,alpha,981139.2020158954,1000.0,980029.6267517672,656,22.155706,0.016,1.67,0.02672,1.0,7.228999999999999
1289,2583,2583,51633,20,hybrid,1000,216,Gambia,alpha,979674.6075707452,1180.0,978530.3477315146,924,22.097904,0.016,1.67,0.02672,1.0,7.228999999999999
1290,2584,2584,51633,20,hybrid,1000,216,Gambia,alpha,978744.1105587804,960.0,977473.9440186636,531,22.278753,0.016,1.67,0.02672,1.0,7.228999999999999
1292,2587,2587,51633,20,hybrid,1000,216,Gambia,alpha,979231.2111098254,900.0,978306.6284701396,68,22.266542,0.016,1.67,0.02672,1.0,7.228999999999999
1294,2590,2590,51633,20,hybrid,1000,216,Gambia,alpha,979428.5668964672,1220.0,977801.0904554124,855,22.143888,0.016,1.67,0.02672,1.0,7.228999999999999
1296,2596,2596,51633,20,hybrid,1000,216,Gambia,alpha,980362.6608802436,1040.0,979326.7698112008,309,22.01953,0.016,1.67,0.02672,1.0,7.228999999999999
1297,2599,2599,51633,20,hybrid,1000,216,Gambia,alpha,983331.6546771136,1200.0,982168.7986300891,302,22.283012,0.016,1.67,0.02672,1.0,7.228999999999999
1298,2600,2600,51633,20,hybrid,1000,216,Gambia,alpha,979622.487995864,1220.0,978612.5718332456,876,22.179422,0.016,1.67,0.02672,1.0,7.228999999999999
1302,2613,2613,51633,20,hybrid,1000,216,Gambia,delta,1002406.1942069788,1040.0,1001370.7207945856,100,22.219173,0.016,2.2,0.0352,1.0,7.228999999999999
1303,2614,2614,51633,20,hybrid,1000,216,Gambia,alpha,980855.1823426688,1100.0,979888.530406964,350,22.200281,0.016,1.67,0.02672,1.0,7.228999999999999
1304,2615,2615,51633,20,hybrid,1000,216,Gambia,alpha,981541.8324421752,1140.0,980457.8737062016,186,22.17528,0.016,1.67,0.02672,1.0,7.228999999999999
1306,2617,2617,51633,20,hybrid,1000,216,Gambia,alpha,982903.2448939384,1267.375500957054,981632.9675020862,160,22.2301,0.016,1.67,0.02672,1.0,7.228999999999999
1307,2619,2619,51633,20,hybrid,1000,216,Gambia,alpha,982352.3519066232,1180.0,981086.8768674488,770,22.259897,0.016,1.67,0.02672,1.0,7.228999999999999
1309,2625,2625,51633,20,hybrid,1000,216,Gambia,delta,1002670.0946797068,1100.0,1001486.4541627552,609,22.253033,0.016,2.2,0.0352,1.0,7.228999999999999
1311,2627,2627,51633,20,hybrid,1000,216,Gambia,alpha,978108.7276572702,1060.0,977279.7996660216,346,22.14452,0.016,1.67,0.02672,1.0,7.228999999999999
1312,2628,2628,51633,20,hybrid,1000,216,Gambia,alpha,982362.4554399012,1100.0,981233.0392200752,862,22.158056,0.016,1.67,0.02672,1.0,7.228999999999999
1318,2636,2636,51633,20,hybrid,1000,216,Gambia,alpha,979160.654892382,1080.0,977702.2579045008,404,22.155716,0.016,1.67,0.02672,1.0,7.228999999999999
1323,2646,2646,51633,20,hybrid,1000,216,Gambia,alpha,980158.6086595616,1020.0,978951.1558020704,284,22.034876,0.016,1.67,0.02672,1.0,7.228999999999999
1326,2654,2654,51633,20,hybrid,1000,216,Gambia,alpha,980612.2333986592,1220.0,979432.8792610158,216,22.271341,0.016,1.67,0.02672,1.0,7.228999999999999
1329,2659,2659,51633,20,hybrid,1000,216,Gambia,beta,897238.7341043444,840.0,896180.352314419,847,22.171606,0.016,1.0,0.016,1.0,7.228999999999999
1330,2661,2661,51633,20,hybrid,1000,216,Gambia,alpha,981390.4043949556,920.0,980501.5118856268,773,22.134119,0.016,1.67,0.02672,1.0,7.228999999999999
1333,2667,2667,51633,20,hybrid,1000,216,Gambia,alpha,981104.874793242,1080.0,979850.985359693,670,22.175234,0.016,1.67,0.02672,1.0,7.228999999999999
1334,2668,2668,51633,20,hybrid,1000,216,Gambia,alpha,982213.814911794,1120.0,981285.0788298296,671,22.202696,0.016,1.67,0.02672,1.0,7.228999999999999
1335,2670,2670,51633,20,hybrid,1000,216,Gambia,beta,898937.734805422,1192.8391846454888,897672.6390281528,144,22.149773,0.016,1.0,0.016,1.0,7.228999999999999
1345,2700,2700,51633,20,hybrid,1000,216,Gambia,alpha,981891.438546249,1200.0,980952.3823865846,822,22.207363,0.016,1.67,0.02672,1.0,7.228999999999999
1346,2702,2702,51633,20,hybrid,1000,216,Gambia,alpha,977687.854046975,1140.0,976612.9951529908,458,22.05793,0.016,1.67,0.02672,1.0,7.228999999999999
1348,2706,2706,51633,20,hybrid,1000,216,Gambia,alpha,980320.1093121064,880.0,979531.561489278,542,22.317747,0.016,1.67,0.02672,1.0,7.228999999999999
1349,2711,2711,51633,20,hybrid,1000,216,Gambia,delta,1005019.6602229528,1000.0,1003926.2232265652,275,22.257307,0.016,2.2,0.0352,1.0,7.228999999999999
1350,2713,2713,51633,20,hybrid,1000,216,Gambia,gamma,996238.182046464,920.0,995344.3777185082,757,22.17028,0.016,2.0,0.032,1.0,7.228999999999999
1351,2716,2716,51633,20,hybrid,1000,216,Gambia,alpha,981880.0234335044,960.0,981043.1925803804,957,22.217207,0.016,1.67,0.02672,1.0,7.228999999999999
1352,2717,2717,51633,20,hybrid,1000,216,Gambia,gamma,997180.9278720584,1140.0,995897.751084323,57,22.119993,0.016,2.0,0.032,1.0,7.228999999999999
1354,2722,2722,51633,20,hybrid,1000,216,Gambia,alpha,978290.4785202676,780.0,977518.619324453,841,22.29758,0.016,1.67,0.02672,1.0,7.228999999999999
1356,2732,2732,51633,20,hybrid,1000,216,Gambia,alpha,978218.9518050532,840.0,977251.913639992,78,22.20116,0.016,1.67,0.02672,1.0,7.228999999999999
1357,2733,2733,51633,20,hybrid,1000,216,Gambia,alpha,978397.0996753183,780.0,977710.5465932768,174,21.999458,0.016,1.67,0.02672,1.0,7.228999999999999
1358,2738,2738,51633,20,hybrid,1000,216,Gambia,alpha,981461.5268354485,860.0,980669.7264800956,349,22.133083,0.016,1.67,0.02672,1.0,7.228999999999999
1360,2747,2747,51633,20,hybrid,1000,216,Gambia,gamma,997763.2774195214,1340.0,996233.9359915996,430,22.22009,0.016,2.0,0.032,1.0,7.228999999999999
1362,2753,2753,51633,20,hybrid,1000,216,Gambia,beta,897684.027778768,860.0,896687.1912466539,15,22.08989,0.016,1.0,0.016,1.0,7.228999999999999
1363,2754,2754,51633,20,hybrid,1000,216,Gambia,alpha,980911.0128157064,1000.0,979911.6574251148,877,22.185682,0.016,1.67,0.02672,1.0,7.228999999999999
1366,2761,2761,51633,20,hybrid,1000,216,Gambia,alpha,981669.06893544,1020.0,980584.7324790608,908,22.270145,0.016,1.67,0.02672,1.0,7.228999999999999
1370,2768,2768,51633,20,hybrid,1000,216,Gambia,gamma,993578.4709339732,1420.0,992221.492107084,618,22.142023,0.016,2.0,0.032,1.0,7.228999999999999
1372,2771,2771,51633,20,hybrid,1000,216,Gambia,beta,901541.732261835,1080.0,900779.1300479808,216,22.271341,0.016,1.0,0.016,1.0,7.228999999999999
1376,2779,2779,51633,20,hybrid,1000,216,Gambia,alpha,977151.6823047758,1080.0,976025.7550029636,569,22.177904,0.016,1.67,0.02672,1.0,7.228999999999999
1381,2789,2789,51633,20,hybrid,1000,216,Gambia,alpha,981593.7653339184,1040.0,980359.0148239076,879,22.125181,0.016,1.67,0.02672,1.0,7.228999999999999
1383,2793,2793,51633,20,hybrid,1000,216,Gambia,delta,1001294.0088717048,860.0,1000346.596369636,286,22.08752,0.016,2.2,0.0352,1.0,7.228999999999999
1384,2797,2797,51633,20,hybrid,1000,216,Gambia,alpha,983464.2504635208,1240.0,982225.7209035418,444,22.266438,0.016,1.67,0.02672,1.0,7.228999999999999
1387,2802,2802,51633,20,hybrid,1000,216,Gambia,alpha,981762.5746703226,860.0,980964.548212128,627,22.157082,0.016,1.67,0.02672,1.0,7.228999999999999
1388,2803,2803,51633,20,hybrid,1000,216,Gambia,alpha,982279.6485573902,1280.0,981260.379637816,591,22.276003,0.016,1.67,0.02672,1.0,7.228999999999999
1389,2805,2805,51633,20,hybrid,1000,216,Gambia,alpha,983583.8547403415,1120.0,982519.2541360722,990,22.219519,0.016,1.67,0.02672,1.0,7.228999999999999
1390,2806,2806,51633,20,hybrid,1000,216,Gambia,alpha,980795.4884976894,1200.0,979659.0786446662,571,22.160198,0.016,1.67,0.02672,1.0,7.228999999999999
1392,2809,2809,51633,20,hybrid,1000,216,Gambia,alpha,979134.6245622108,940.0,978279.9616260655,23,22.140547,0.016,1.67,0.02672,1.0,7.228999999999999
1394,2811,2811,51633,20,hybrid,1000,216,Gambia,alpha,981390.4043949556,920.0,980501.5118856268,773,22.134119,0.016,1.67,0.02672,1.0,7.228999999999999
1399,2823,2823,51633,20,hybrid,1000,216,Gambia,alpha,982344.868647965,1040.0,981185.2251213986,783,22.127317,0.016,1.67,0.02672,1.0,7.228999999999999
1402,2834,2834,51633,20,hybrid,1000,216,Gambia,alpha,980970.6610337888,960.0,980134.8181821004,369,22.242247,0.016,1.67,0.02672,1.0,7.228999999999999
1405,2839,2839,51633,20,hybrid,1000,216,Gambia,alpha,978744.1105587804,960.0,977473.9440186636,531,22.278753,0.016,1.67,0.02672,1.0,7.228999999999999
1406,2841,2841,51633,20,hybrid,1000,216,Gambia,beta,901194.6267493524,1020.0,900150.4374434882,715,22.163568,0.016,1.0,0.016,1.0,7.228999999999999
1407,2842,2842,51633,20,hybrid,1000,216,Gambia,delta,1003749.3003058532,1180.0,1002500.6665370415,611,22.15948,0.016,2.2,0.0352,1.0,7.228999999999999
1408,2844,2844,51633,20,hybrid,1000,216,Gambia,alpha,980100.943841934,1280.0,978704.7217713062,59,22.162231,0.016,1.67,0.02672,1.0,7.228999999999999
1410,2846,2846,51633,20,hybrid,1000,216,Gambia,alpha,981997.175752199,1140.0,981028.2086855944,409,22.163841,0.016,1.67,0.02672,1.0,7.228999999999999
1411,2850,2850,51633,20,hybrid,1000,216,Gambia,gamma,996738.4558938378,1160.0,995810.1683886644,241,22.168388,0.016,2.0,0.032,1.0,7.228999999999999
1413,2856,2856,51633,20,hybrid,1000,216,Gambia,alpha,980274.6042523164,952.2311948695412,978939.481378048,539,22.201988,0.016,1.67,0.02672,1.0,7.228999999999999
1414,2861,2861,51633,20,hybrid,1000,216,Gambia,gamma,995563.7085725814,1160.0,994488.7518829677,477,22.077564,0.016,2.0,0.032,1.0,7.228999999999999
1416,2866,2866,51633,20,hybrid,1000,216,Gambia,delta,1002562.7381193968,880.0,1001444.392935888,36,22.183853,0.016,2.2,0.0352,1.0,7.228999999999999
1417,2867,2867,51633,20,hybrid,1000,216,Gambia,gamma,995568.5851496168,800.0,994852.1651626256,306,22.142147,0.016,2.0,0.032,1.0,7.228999999999999
1420,2871,2871,51633,20,hybrid,1000,216,Gambia,alpha,980972.8415726918,1080.0,980037.4990029872,199,22.264528,0.016,1.67,0.02672,1.0,7.228999999999999
1421,2874,2874,51633,20,hybrid,1000,216,Gambia,delta,1003907.85545627,1140.0,1002585.054672463,852,22.154024,0.016,2.2,0.0352,1.0,7.228999999999999
1424,2881,2881,51633,20,hybrid,1000,216,Gambia,alpha,982345.0401840318,1080.0,981541.4203291356,751,22.322433,0.016,1.67,0.02672,1.0,7.228999999999999
1425,2886,2886,51633,20,hybrid,1000,216,Gambia,alpha,982213.814911794,1120.0,981285.0788298296,671,22.202696,0.016,1.67,0.02672,1.0,7.228999999999999
1426,2887,2887,51633,20,hybrid,1000,216,Gambia,alpha,981145.0099530572,840.0,980374.189496649,521,22.10534,0.016,1.67,0.02672,1.0,7.228999999999999
1429,2891,2891,51633,20,hybrid,1000,216,Gambia,alpha,976978.2960431258,900.0,976038.6412587884,662,22.085289,0.016,1.67,0.02672,1.0,7.228999999999999
1435,2914,2914,51633,20,hybrid,1000,216,Gambia,alpha,983243.1528491236,960.0,982235.296736284,932,22.181326,0.016,1.67,0.02672,1.0,7.228999999999999
1436,2915,2915,51633,20,hybrid,1000,216,Gambia,alpha,982345.0401840318,1080.0,981541.4203291356,751,22.322433,0.016,1.67,0.02672,1.0,7.228999999999999
1442,2925,2925,51633,20,hybrid,1000,216,Gambia,alpha,980411.8996983644,1080.0,979180.3710978986,51,22.194092,0.016,1.67,0.02672,1.0,7.228999999999999
1443,2926,2926,51633,20,hybrid,1000,216,Gambia,beta,903425.1037679928,1160.0,901988.802978046,24,22.282099,0.016,1.0,0.016,1.0,7.228999999999999
1445,2928,2928,51633,20,hybrid,1000,216,Gambia,alpha,981806.6116024312,1160.0,980629.6437779173,230,22.170368,0.016,1.67,0.02672,1.0,7.228999999999999
1451,2939,2939,51633,20,hybrid,1000,216,Gambia,alpha,981076.0600861066,1220.0,979899.8449925624,76,22.225077,0.016,1.67,0.02672,1.0,7.228999999999999
1452,2940,2940,51633,20,hybrid,1000,216,Gambia,alpha,980422.9419015736,1280.0,979133.2932362362,166,22.255127,0.016,1.67,0.02672,1.0,7.228999999999999
1453,2941,2941,51633,20,hybrid,1000,216,Gambia,delta,1003118.5334048788,1200.0,1001866.4228873058,188,22.236225,0.016,2.2,0.0352,1.0,7.228999999999999
1455,2943,2943,51633,20,hybrid,1000,216,Gambia,alpha,980362.6608802436,1040.0,979326.7698112008,309,22.01953,0.016,1.67,0.02672,1.0,7.228999999999999
1456,2945,2945,51633,20,hybrid,1000,216,Gambia,alpha,982559.2410488052,1020.0,981805.2300275338,43,22.251894,0.016,1.67,0.02672,1.0,7.228999999999999
1457,2960,2960,51633,20,hybrid,1000,216,Gambia,gamma,996741.2430308716,760.0,995896.0952881236,488,22.081684,0.016,2.0,0.032,1.0,7.228999999999999
1458,2962,2962,51633,20,hybrid,1000,216,Gambia,alpha,979677.7526976772,1260.0,978589.6996378944,859,22.138578,0.016,1.67,0.02672,1.0,7.228999999999999
1460,2964,2964,51633,20,hybrid,1000,216,Gambia,delta,1003887.2678794127,1280.0,1002393.1746403666,1000,22.254631,0.016,2.2,0.0352,1.0,7.228999999999999
1462,2969,2969,51633,20,hybrid,1000,216,Gambia,alpha,981824.0867816672,800.0,980803.5801342132,427,22.233418,0.016,1.67,0.02672,1.0,7.228999999999999
1464,2972,2972,51633,20,hybrid,1000,216,Gambia,gamma,996857.8777394814,840.0,996145.4391640256,389,22.123901,0.016,2.0,0.032,1.0,7.228999999999999
1465,2976,2976,51633,20,hybrid,1000,216,Gambia,alpha,982495.8520263906,1040.0,981319.6215024748,233,22.26268,0.016,1.67,0.02672,1.0,7.228999999999999
1467,2983,2983,51633,20,hybrid,1000,216,Gambia,alpha,981718.9090116308,900.0,980960.4119661918,311,22.191036,0.016,1.67,0.02672,1.0,7.228999999999999
1468,2985,2985,51633,20,hybrid,1000,216,Gambia,alpha,980128.8238282932,980.0,979316.2796846412,695,22.041954,0.016,1.67,0.02672,1.0,7.228999999999999
1469,2987,2987,51633,20,hybrid,1000,216,Gambia,alpha,983807.334853011,1040.0,982933.9799132172,786,22.16393,0.016,1.67,0.02672,1.0,7.228999999999999
1470,2988,2988,51633,20,hybrid,1000,216,Gambia,alpha,980294.4252669225,1080.0,979150.3805272358,696,22.155497,0.016,1.67,0.02672,1.0,7.228999999999999
1471,2989,2989,51633,20,hybrid,1000,216,Gambia,alpha,980250.2995779169,860.0,979434.2984941846,468,21.998266,0.016,1.67,0.02672,1.0,7.228999999999999
1472,2993,2993,51633,20,hybrid,1000,216,Gambia,alpha,984126.0348811809,1180.0,983255.2333007334,159,22.283932,0.016,1.67,0.02672,1.0,7.228999999999999
1473,2996,2996,51633,20,hybrid,1000,216,Gambia,alpha,981977.1449208556,1130.5097160652494,981068.0178220958,580,22.250154,0.016,1.67,0.02672,1.0,7.228999999999999
1474,2997,2997,51633,20,hybrid,1000,216,Gambia,alpha,981356.6186740196,1160.0,980157.6889454288,201,22.366869,0.016,1.67,0.02672,1.0,7.228999999999999
1475,2999,2999,51633,20,hybrid,1000,216,Gambia,alpha,980549.6182049216,1020.0,979555.2524144328,336,22.302288,0.016,1.67,0.02672,1.0,7.228999999999999
1476,3000,3000,51633,20,hybrid,1000,216,Gambia,alpha,981469.500577525,1020.0,980506.370796184,608,22.272087,0.016,1.67,0.02672,1.0,7.228999999999999
1477,3001,3001,51633,20,hybrid,1000,216,Gambia,gamma,996886.7001786832,1220.0,995561.629916881,171,22.272299,0.016,2.0,0.032,1.0,7.228999999999999
1478,3003,3003,51633,20,hybrid,1000,216,Gambia,alpha,981317.7141210648,920.0,980214.762733013,911,22.191877,0.016,1.67,0.02672,1.0,7.228999999999999
1479,3004,3004,51633,20,hybrid,1000,216,Gambia,alpha,979105.5200288176,940.0,978693.8249387384,380,22.074642,0.016,1.67,0.02672,1.0,7.228999999999999
1481,3007,3007,51633,20,hybrid,1000,216,Gambia,gamma,996887.3808760676,980.0,996064.2354035224,18,22.229374,0.016,2.0,0.032,1.0,7.228999999999999
1482,3013,3013,51633,20,hybrid,1000,216,Gambia,delta,1001941.2200686176,940.0,1001124.743166134,562,22.143152,0.016,2.2,0.0352,1.0,7.228999999999999
1483,3015,3015,51633,20,hybrid,1000,216,Gambia,alpha,979282.7573782452,1440.0,978081.164101396,956,21.942757,0.016,1.67,0.02672,1.0,7.228999999999999
1487,3020,3020,51633,20,hybrid,1000,216,Gambia,alpha,978218.9518050532,840.0,977251.913639992,78,22.20116,0.016,1.67,0.02672,1.0,7.228999999999999
1489,3025,3025,51633,20,hybrid,1000,216,Gambia,alpha,980206.521523316,1160.0,979106.7294585132,294,22.201942,0.016,1.67,0.02672,1.0,7.228999999999999
1490,3026,3026,51633,20,hybrid,1000,216,Gambia,alpha,981810.55304368,1100.0,980716.701129802,29,22.328032,0.016,1.67,0.02672,1.0,7.228999999999999
1492,3032,3032,51633,20,hybrid,1000,216,Gambia,alpha,978152.7202916156,1300.0,977061.1252877732,342,22.178574,0.016,1.67,0.02672,1.0,7.228999999999999
1493,3033,3033,51633,20,hybrid,1000,216,Gambia,alpha,980548.5456123172,1140.0,979452.2473313406,706,22.32256,0.016,1.67,0.02672,1.0,7.228999999999999
1495,3038,3038,51633,20,hybrid,1000,216,Gambia,alpha,983129.5957601268,1000.0,982075.495020068,950,22.092787,0.016,1.67,0.02672,1.0,7.228999999999999
1497,3040,3040,51633,20,hybrid,1000,216,Gambia,alpha,980771.788217468,980.0,979908.7062985762,75,22.271587,0.016,1.67,0.02672,1.0,7.228999999999999
1503,3058,3058,51633,20,hybrid,1000,216,Gambia,alpha,981728.909764914,940.0,980738.0357834873,620,22.136143,0.016,1.67,0.02672,1.0,7.228999999999999
1506,3064,3064,51633,20,hybrid,1000,216,Gambia,alpha,981613.008995764,980.0,980553.4064699898,326,22.19509,0.016,1.67,0.02672,1.0,7.228999999999999
