,G_Na,G_si,G_K,G_K1,G_Kp,G_b,max_voltage,rest_voltage,max_voltage_gradient,dome_voltage,APD50,APD90
44,28.252964124723995,0.07707044983141458,0.2381673114911232,0.6638181734326465,0.019345275926816834,0.04311267998050203,50.247127317022674,-84.3801107371,65.79870851895737,7.641805870908855,258,368
45,23.771221910072136,0.09363596591065673,0.29349648293533015,0.7330400977077662,0.021085896051910004,0.030165945387094394,46.13297549470958,-84.3801107371,64.33229730647653,12.062293874531234,292,374
46,26.73803930980866,0.09681303459390858,0.22625267792690132,0.5805618996454143,0.01409277069809538,0.04207985602147511,50.11998693458764,-84.3801107371,65.52826736951755,10.667876081639484,271,388
47,23.24062031673438,0.09300648962474767,0.24629930206037115,0.4971813749434294,0.020778096848250563,0.03554590630350771,47.68029166416439,-84.3801107371,64.29758501967166,10.132607548817793,291,410
48,21.15604722688027,0.09795317343860926,0.283971801148468,0.485001790443264,0.01753260853526692,0.030926400804254017,45.78184614205311,-84.3801107371,63.52351678035638,13.708867784306983,295,398
49,25.605111584576157,0.0765794122125197,0.2806801893905684,0.5155407929863921,0.017080156034490028,0.04296158121746395,49.760176502539146,-84.3801107371,65.04343413270489,8.303206402834249,244,356
50,18.350150870450793,0.07978000084950379,0.3038071234078067,0.49838924268511964,0.01384024666466064,0.03549550401900159,42.77911293080532,-84.3801107371,61.83859002752541,12.850205183733285,275,368
51,24.264827557483674,0.09156672917407307,0.30836676742700053,0.5325873543630784,0.014606960141138542,0.030730252295864832,48.31836000373031,-84.3801107371,64.95477771253506,15.901365084892298,279,375
52,20.784067225056333,0.10762700161179156,0.2842386681029565,0.6923617535613502,0.01873444732535369,0.03733951009973427,43.852233416627406,-84.3801107371,62.87015092201682,9.547786684472424,274,358
53,22.395091227436538,0.10482189719762358,0.28153752808705645,0.5590171766071155,0.017899654667152116,0.03434764342113953,46.477156435707485,-84.3801107371,63.95896644674949,11.785736293536909,282,381
54,17.954852781853216,0.09855742902011097,0.24112233587107895,0.5262587826662594,0.02227199752868467,0.030260796842342088,41.38689365699036,-84.3801107371,61.51021720398184,11.101368328502819,331,435
55,25.003400574585726,0.08224924720562596,0.22419409498546172,0.7150500272642902,0.01637381046479231,0.04153005543399228,47.79156540372049,-84.3801107371,64.75534604046466,9.515509756634941,278,380
56,28.168033518477092,0.10912056612884621,0.3411535413308261,0.4761630868557136,0.018384899509953596,0.03705017058547353,51.52744823722921,-84.3801107371,66.02945571289621,10.256764546626016,237,344
57,19.22873475049223,0.06786997289029865,0.2731316696908105,0.5716087636729824,0.01472971258233978,0.030751554994506835,42.912688802297666,-84.3801107371,62.37181087822086,15.298927625061827,308,397
58,18.771012939317018,0.09935501865831518,0.32951979328589553,0.5975491850382433,0.022852188480019527,0.04690556347772515,42.46045508190286,-84.3801107371,61.532017287495776,3.3950054712452054,228,315
59,22.85833201202138,0.07603147361409611,0.3076454012047719,0.6382981325638151,0.01455267246976642,0.03916698131415407,46.56736401445854,-84.3801107371,64.02509551410546,10.874518324361862,254,342
60,27.431615938202803,0.08108775398814166,0.21598265686221416,0.5628618457060128,0.016852910676949773,0.0353957740064489,50.39502365171215,-84.3801107371,65.90040569806555,12.790887084403712,304,429
61,22.36911666542882,0.07286791295606777,0.3423501202209224,0.5452065776165809,0.02016652059792462,0.0316645358028325,46.3752672901319,-84.3801107371,63.969619960404884,11.503152451567692,264,354
62,22.751776171874635,0.1101293709192886,0.30170024467081685,0.5675271345830691,0.019957331308754524,0.038947138780893995,46.80716462793875,-84.3801107371,63.94462061426648,8.475808469732813,255,353
63,17.528113414850125,0.06860906909456654,0.2788912630148322,0.582424239378494,0.01421306620073785,0.0451234137388723,41.24975216172588,-84.3801107371,60.958023673801975,7.455007266419406,255,345
64,24.876587469693188,0.07717307974821616,0.2596747558962809,0.4805335735101254,0.017173010153367436,0.04195794128880802,49.512047257915015,-84.3801107371,64.81073143370669,8.864878886476838,256,376
65,20.305207656886374,0.0940081061608571,0.25471275611862076,0.667013756673589,0.01729554934317084,0.03585955704056296,43.512237193413426,-84.3801107371,62.704498467411746,11.130421292080987,296,385
66,18.318983885171626,0.11241243119625807,0.21683825244553742,0.6082858160080786,0.022478897373206276,0.031832591843584085,41.20044980485458,-84.3801107371,61.57756311923194,10.39754659224435,340,443
67,24.27954907768868,0.0833032927212661,0.28752129521112935,0.4983966938974604,0.016296419390854047,0.043941985912190895,48.98477255313898,-84.3801107371,64.52723859564207,8.048584543610003,239,351
68,21.219390523887366,0.08651648219751906,0.21416436432390254,0.685916373549477,0.01995108452870653,0.04268985239629109,44.507065152220775,-84.3801107371,63.006023028559184,7.073279718412789,285,386
69,20.268950503364593,0.07980764503525523,0.2474625661334796,0.5456643200601409,0.01896450075355395,0.03548279844575645,44.42457256544227,-84.3801107371,62.84825266643851,10.634648770090688,299,404
70,21.736898214888512,0.09488169267614613,0.2220518701194696,0.5841292872156326,0.021371060339055645,0.040154157604257334,45.69956431432753,-84.3801107371,63.41281851404065,7.742638668153893,288,401
71,26.886741413139077,0.10735186300277424,0.3294406866682407,0.7511281084327908,0.019689902562563786,0.03391212584041962,48.596031060499655,-84.3801107371,65.4620112511303,11.012937066472746,258,340
72,21.017078573127517,0.08700166806351911,0.3310469622709663,0.5585127420357461,0.01427496698390151,0.044820446806303135,45.62989823154104,-84.3801107371,63.05926949038728,7.864948241039676,229,321
73,24.90752716846668,0.07654497693045706,0.27776161790338166,0.6944772745275177,0.01911249715291484,0.030015090951159736,47.41391886899991,-84.3801107371,64.91650135207979,13.540059878117212,298,387
74,21.272173684436574,0.09285563845225653,0.22883407393934824,0.5065587284593278,0.016852059507513596,0.03309291063183997,45.824651585402044,-84.3801107371,63.53128766863826,13.338205810041332,317,434
75,28.715457603554896,0.08386794190554298,0.21238499241004166,0.5338756219943492,0.014796863447804433,0.031841732977556755,51.357100646481484,-84.3801107371,66.45305513342447,16.364632135339566,322,452
76,25.220322812363527,0.10283685749590052,0.26707347247620306,0.6324046890188035,0.019394953386186624,0.033002765394906645,48.18489176245427,-84.3801107371,65.06767871034421,11.991086825993767,290,389
77,19.79985021625381,0.07673503078552435,0.30358946169344103,0.6424708528996428,0.018404167600772348,0.03147153210657328,42.89877925131231,-84.3801107371,62.497529864070685,12.368258036995991,289,370
78,20.39004107123588,0.10919222307428425,0.34792783709151076,0.6856547677625391,0.02081867734854213,0.04569329008159155,43.67669650394655,-84.3801107371,62.454353856936976,4.5926513227256445,224,304
79,26.01643356132946,0.10134705113388129,0.3517173700074901,0.5601594282404133,0.015631974743782303,0.03940928385801454,49.65686591016867,-84.3801107371,65.31205395716935,10.181219438942659,231,326
80,26.396780267479883,0.07620544823574323,0.345219580081374,0.6125575118387807,0.02282343547237521,0.03787899871939699,49.174247823588104,-84.3801107371,65.30015426897324,7.77508072543594,238,330
